time,node_10,node_25,node_50,node_75,node_100
0.9388989822255425,,-0.1199999999368373,,,
0.9411683743250384,,,,9.440000000027204,
0.9434112291586103,,,,,10.464000000043328
0.9511662916223662,0.26400000008308666,,,,
0.970148981129858,,,9.000000000036756,,
0.9701489837914663,,-0.02399999998736746,,,
0.9724183761238305,,,,10.12000000000235,
0.9746612289474947,,,,,10.759999999998549
0.9824162939025816,0.23521590231112555,,,,
1.001398981971161,,,10.027095672660025,,
1.0013989836787016,,-0.06090003656922249,,,
1.0036683744544876,,,,9.835138810254662,
1.0059112335760618,,,,,9.107343596603812
1.0136662912854997,0.2272159020932918,,,,
1.0326489777849404,,,10.73109567273356,,
1.032648978082107,,-0.14090003674915863,,,
1.0349183786229257,,,,9.323138810302112,
1.0371612275128028,,,,,10.947343596523496
1.0449162977880861,0.18721590233639063,,,,
1.0638989790354547,,-0.06890003656501165,,,
1.0638989805619545,,,10.555095673048243,,
1.0661683730061575,,,,11.051138810280747,
1.068411232052333,,,,,20.731343596480656
1.07616629742597,0.25121590208065925,,,,
1.095148977850037,,,9.235095672854854,,
1.0951489779895036,,-0.004900036598698421,,,
1.0974183727806157,,,,8.939138810282188,
1.0996612273063617,,,,,9.851343596656292
1.1074162910074814,0.20321590232796893,,,,
1.1263989771179321,,-0.10890003654395741,,,
1.1263989847293086,,,11.251095672903944,,
1.128668372046082,,,,11.195138810204952,
1.1309112315599676,,,,,9.619343596556362
1.1386662942171901,0.21921590209750264,,,,
1.1576489818227143,,-0.13290003675336948,,,
1.1576489837502995,,,9.723095672820037,,
1.1599183731771445,,,,9.259138810335799,
1.1621612335184455,,,,,11.555343596425516
1.1699162936776504,0.2432159023069147,,,,
1.1888989811947241,,-0.036900036581855034,,,
1.1888989812956896,,,9.915095672941021,,
1.1911683786185467,,,,10.907138810134498,
1.1934112278245623,,,,,9.07534359639861
1.201166293866214,0.2592159020764484,,,,
1.220148978330216,,-0.10090003677021286,,,
1.2201489804702443,,,10.603095672800933,,
1.2224183718567962,,,,10.219138810274586,
1.2246612309774951,,,,,10.107343596521545
1.2324162937444478,0.17921590234060147,,,,
1.2513989815276962,,-0.10090003654816826,,,
1.2513989821803169,,,19.691095672680348,,
1.253668372616126,,,,10.131138810320905,
1.2559112294953143,,,,,10.61934359669614
1.2636662948044628,0.2432159023069147,,,,
1.2826489774155754,,-0.06890003656501165,,,
1.2826489837870236,,,11.107095672757694,,
1.284918371514906,,,,9.139138810398961,
1.2871612277363542,,,,,10.139343596504702
1.2949162909167138,0.2592159020764484,,,,
1.3138989768191083,,,30.459095673007752,,
1.3138989845441096,,-0.06890003656501165,,,
1.3161683737781464,,,,10.211138810500842,
1.3184112263401475,,,,,10.043343596555232
1.3261662898714035,0.2752159022900713,,,,
1.3451489813371311,,,10.44309567288515,,
1.3451489818086604,,-0.05290003657343334,,,
1.3474183780232307,,,,9.275138810327377,
1.3496612311066916,,,,,10.819343596590869
1.3574162929372655,0.21921590209750264,,,,
1.3763989785174757,,-0.06090003656922249,,,
1.3763989788224928,,,20.24309567283389,,
1.378668373059827,,,,10.971138810322856,
1.380911230387163,,,,,9.323343596490119
1.3886662933518839,0.23521590231112555,,,,
1.4076489770378269,,-0.06890003656501165,,,
1.4076489787451152,,,30.44309567279413,,
1.409918377128013,,,,9.24313881034422,
1.4121612311405385,,,,,10.451343596562523
1.4199162932699276,0.19521590211013518,,,,
1.4388989778902352,,-0.0769000365608008,,,
1.4388989797702494,,,0.06709567279550299,,
1.4411683774907231,,,,9.71513881053987,
1.4434112293944825,,,,,10.71534359664561
1.4511662933358107,0.23521590231112555,,,,
1.470148978005741,,-0.13290003653132487,,,
1.4701489830841825,,,0.07509567279129215,,
1.4724183786575795,,,,10.6431388104955,
1.474661228868602,,,,,9.251343596528017
1.4824162934688805,0.2592159020764484,,,,
1.5013989821505722,,,0.01109567282497892,,
1.5013989836207566,,-0.11690003676179117,,,
1.5036683734435097,,,,9.89113881044723,
1.5059112284050846,,,,,9.979343596588919
1.5136662947871318,0.2112159023237581,,,,
1.5326489818793458,,-0.0929000365523791,,,
1.5326489822962444,,,0.07509567279129215,,
1.5349183768125205,,,,10.387138810408203,
1.537161227550568,,,,,11.659343596370775
1.5449162914094112,0.21121590210171348,,,,
1.5638989775768048,,,0.03509567281234638,,
1.5638989780540908,,-0.10090003654816826,,,
1.566168374265637,,,,9.595138810380988,
1.568411233472092,,,,,9.49934359639748
1.5761662923334225,0.23521590231112555,,,,
1.59514897854956,,,0.0830956727870813,,
1.595148981204467,,-0.06890003656501165,,,
1.5974183729832958,,,,10.355138810425046,
1.5996612320710173,,,,,9.955343596601551
1.607416290753885,0.26721590229428216,,,,
1.6263989792030948,,-0.05290003657343334,,,
1.6263989840738389,,,0.0830956727870813,,
1.6286683782186293,,,,19.97913881024438,
1.6309112330509818,,,,,10.795343596603502
1.6386662930787397,0.21921590209750264,,,,
1.6576489783300035,,,0.019095672820768073,,
1.6576489827804595,,-0.11690003653974657,,,
1.6599183720134854,,,,9.835138810254662,
1.6621612334037477,,,,,10.363343596608843
1.669916292941171,0.3152159022690171,,,,
1.688898977025769,,-0.0929000365523791,,,
1.6888989771649545,,,0.09109567300491506,,
1.6911683736275396,,,,10.987138810314434,
1.6934112299017081,,,,,9.691343596518465
1.70116629094906,0.16321590212697856,,,,
1.7201489772949259,,,0.01109567282497892,,
1.7201489773585588,,-0.06890003678705625,,,
1.722418373397146,,,,8.739138810165414,
1.724661227740827,,,,,10.363343596608843
1.732416294357083,0.2752159022900713,,,,
1.751398982597787,,,0.14709567297543913,,
1.75139898355967,,0.0030999633970907325,,,
1.7536683779143543,,,,9.843138810250451,
1.7559112309675844,,,,,10.043343596555232
1.7636662941417671,0.21121590210171348,,,,
1.7826489786007895,,-0.0929000365523791,,,
1.7826489811573392,,,0.051095672803924685,,
1.7849183777235178,,,,10.531138810332408,
1.787161233956574,,,,,9.483343596405902
1.794916291191662,0.2112159023237581,,,,
1.8138989814405768,,,-0.04490432714554515,,
1.8138989839555857,,-0.06090003656922249,,,
1.8161683720002384,,,,10.451138810374516,
1.818411227734696,,,,,11.355343596530787
1.8261662932755471,0.2432159020848701,,,,
1.8451489779508818,,-0.14090003674915863,,,
1.8451489840966686,,,0.0830956727870813,,
1.8474183716359804,,,,9.035138810453702,
1.8496612306078954,,,,,9.17934359634387
1.8574162928927571,0.25121590230270385,,,,
1.8763989802516248,,,0.07509567279129215,,
1.8763989804944823,,-0.11690003653974657,,,
1.878668372043837,,,,11.02713881029338,
1.8809112317631702,,,,,11.395343596509733
1.888666290687523,0.17921590211855687,,,,
1.9076489812299244,,,0.01109567282497892,,
1.9076489829932575,,-0.020900036590276727,,,
1.909918371534212,,,,9.563138810397831,
1.9121612299015531,,,,,9.49934359639748
1.9199162961769314,0.259215902298493,,,,
1.9388989833914552,,-0.0769000365608008,,,
1.9388989841194761,,,0.10709567277444876,,
1.9411683791348224,,,,9.715138810317825,
1.9434112300787683,,,,,11.107343596439279
1.9511662977894872,0.2272159020932918,,,,
1.9701489792528295,,,0.027095672816557226,,
1.9701489816541227,,-0.13290003653132487,,,
1.9724183720976303,,,,10.451138810374516,
1.9746612328881716,,,,,10.467343596554102
1.9824162901420816,0.22290135026636904,,,,
2.001398980007844,,,0.04675020370825678,,
2.0013989839924067,,-0.08928315375911211,,,
2.003668371946525,,,,19.526589405405304,
2.005911230739799,,,,,10.41504464094345
2.013666295554694,0.25490135024952565,,,,
2.0326489785710558,,,0.08675020346515794,,
2.032648979869739,,-0.08928315375911211,,,
2.034918374081122,,,,10.942589405260605,
2.037161229063541,,,,,9.287044640871045
2.0449162945064736,0.18290135006537867,,,,
2.063898977030018,,-0.08128315354127835,,,
2.063898982026956,,,0.022750203498844712,,
2.066168375245728,,,,30.23058940510026,
2.0684112315972727,,,,,10.471044640691929
2.076166294183269,0.27090135024110396,,,,
2.095148978448103,,,0.0947502036829917,,
2.0951489835279213,,0.006716846190357728,,,
2.09741837497098,,,,10.230589405413326,
2.099661228325151,,,,,9.495044640761563
2.1074162907240632,0.23090135004011358,,,,
2.1263989785164856,,-0.16128315349916988,,,
2.1263989827991043,,,0.022750203498844712,,
2.1286683785292118,,,,20.0385894055799,
2.130911229813345,,,,,11.215044640966454
2.1386662912124557,0.23890135025794734,,,,
2.1576489783610966,,-0.017283153574965127,,,
2.157648978796612,,,0.07075020347357963,,
2.1599183791460432,,,,30.262589405527507,
2.162161233939986,,,,,9.479044640769985
2.1699162942644796,0.17490135029163412,,,,
2.1888989787506605,,-0.14528315350759158,,,
2.1888989807723025,,,0.07075020347357963,,
2.191168378812977,,,,-0.07341059449217369,
2.1934112322953965,,,,,9.887044640777276
2.2011662961035072,0.2629013500232702,,,,
2.2201489807769597,,-0.11328315396852418,,,
2.2201489834241754,,,0.04675020370825678,,
2.222418378042995,,,,-0.06541059471842914,
2.2246612300472224,,,,,10.847044640716064
2.2324162957303133,0.23090135004011358,,,,
2.251398977669472,,-0.025283153792798885,,,
2.251398978276579,,,0.03075020371667847,,
2.2536683785340066,,,,-0.16141059422380977,
2.2559112316930396,,,,,10.111044641103462
2.2636662904448275,0.23890134981385813,,,,
2.2826489783514345,,-0.12128315418635793,,,
2.2826489839033113,,,-0.01724979625805645,,
2.284918378266545,,,,-0.11341059469316406,
2.2871612332866005,,,,,10.64704464104338
2.2949162959594682,0.2309013504842028,,,,
2.3138989790924875,,-0.13728315373384703,,,
2.3138989834690675,,,0.054750203482001325,,
2.316168377233641,,,,-0.23341059440795675,
2.3184112324895327,,,,,9.815044641037218
2.326166292454691,0.27090135024110396,,,,
2.3451489806331876,,-0.04128315378437719,,,
2.3451489815999174,,,0.022750203942933922,,
2.3474183741013253,,,,-0.04941059428276162,
2.349661233203711,,,,,10.631044640607712
2.357416297152972,0.23890135025794734,,,,
2.376398978623793,,-0.0732831537675338,,,
2.3763989791630995,,,0.13475020343989286,,
2.3786683759110674,,,,-0.15341059489415443,
2.3809112278576268,,,,,20.22304464111002
2.3886662916054475,0.20690135027479073,,,,
2.407648979468455,,-0.11328315352443497,,,
2.4076489843029583,,,0.07875020369141339,,
2.4099183737440715,,,,-0.16941059444164352,
2.412161232964745,,,,,10.039044640919315
2.4199162950349087,0.2629013500232702,,,,
2.4388989844590814,,-0.03328315401063264,,,
2.43889898451135,,,0.014750203725100164,,
2.441168374371977,,,,-0.05741059450059538,
2.4434112339883676,,,,,11.167044640991719
2.451166291408345,0.2789013504589377,,,,
2.470148976988898,,-0.13728315373384703,,,
2.4701489810665995,,,0.006750203507266406,,
2.472418371817473,,,,-0.16141059466789898,
2.4746612314133016,,,,,9.015044640570125
2.4824162941434293,0.23090135004011358,,,,
2.50139898127413,,-0.04928315355812174,,,
2.501398981947051,,,0.054750203482001325,,
2.5036683752992266,,,,-0.04941059472685083,
2.5059112329833173,,,,,10.007044640936158
2.5136662916805554,0.20690135027479073,,,,
2.532648980727316,,-0.0732831537675338,,,
2.5326489838888815,,,0.15075020343147116,,
2.534918373068814,,,,-0.16941059488573273,
2.5371612279585114,,,,,10.791044640967584
2.5449162902665847,0.21490135004853528,,,,
2.5638989768604454,,,0.06275020325574587,,
2.5638989800066767,,-0.06528315354970005,,,
2.566168374485822,,,,-0.20141059442480014,
2.5684112283500893,,,,,10.655044640817124
2.5761662915285997,0.27090135024110396,,,,
2.595148980984601,,-0.13728315373384703,,,
2.595148982036091,,,0.03875020349042302,,
2.5974183760274405,,,,-0.1054105944753303,
2.599661230249922,,,,,9.247044640670055
2.6074162928212172,0.2469013500316919,,,,
2.6263989785063644,,-0.017283154019054336,,,
2.6263989838172845,,,0.006750203507266406,,
2.628668374757742,,,,-0.08941059448375199,
2.630911233096869,,,,,11.327044640907502
2.6386662974534603,0.19090135028321242,,,,
2.6576489793189007,,-0.1612831539432591,,,
2.6576489846611926,,,0.04675020326416757,,
2.6599183751315287,,,,-0.17741059465947728,
2.662161227323773,,,,,9.671044641113014
2.669916292766709,0.20690135027479073,,,,
2.688898979703362,,,0.14275020365772662,,
2.6888989842493203,,-0.04928315400221095,,,
2.6911683787984355,,,,-0.05741059450059538,
2.6934112265115617,,,,,9.999044640718324
2.7011662907861393,0.28690135023268226,,,,
2.72014897695512,,-0.05728315422004471,,,
2.720148982229375,,,-0.0012497962664781426,,
2.722418372308557,,,,-0.2094105941985447,
2.7246612319314947,,,,,10.64704464104338
2.7324162946205366,0.2469013500316919,,,,
2.751398979167123,,,0.03875020349042302,,
2.751398984323213,,-0.08928315375911211,,,
2.753668372977702,,,,-0.13741059490257612,
2.755911231879841,,,,,19.79104464089332
2.763666292523756,0.2469013500316919,,,,
2.782648979453173,,,0.03875020349042302,,
2.782648984001883,,-0.07328315421162301,,,
2.7849183720346873,,,,-0.05741059450059538,
2.7871612297376434,,,,,11.15104464100014
2.7949162943551182,0.2149013504926245,,,,
2.813898977359796,,,0.022750203498844712,,
2.813898982097399,,-0.12128315374226872,,,
2.8161683746065806,,,,-0.16941059488573273,
2.8184112271773176,,,,,30.495044641032365
2.8261662943920673,0.21490135004853528,,,,
2.845148983829661,,-0.06528315399378926,,,
2.8451489841520776,,,0.04675020326416757,,
2.847418373037568,,,,-0.12941059468474236,
2.8496612268784527,,,,,10.431044640490938
2.857416290874127,0.23890135025794734,,,,
2.8763989796132874,,,0.11875020344831455,,
2.8763989843439304,,-0.0012831535833868202,,,
2.878668376820599,,,,-0.11341059469316406,
2.880911230481127,,,,,20.231044640883766
2.8886662953495867,0.23090135004011358,,,,
2.907648981575096,,-0.07328315421162301,,,
2.907648982555261,,,0.014750203281010954,,
2.9099183758169627,,,,-0.12941059468474236,
2.912161231513243,,,,,30.48704464081453
2.9199162956794797,0.2789013500148485,,,,
2.9388989795840783,,-0.16928315371700364,,,
2.93889898096136,,,0.0947502036829917,,
2.9411683714896557,,,,-0.07341059449217369,
2.943411229582031,,,,,0.21504464120525313
2.9511662908356535,0.20690134983070152,,,,
2.9701489776753043,,,-0.0092497964843119,,
2.9701489825844942,,-0.08128315398536756,,,
2.972418373340712,,,,-0.1214105944669086,
2.974661230860235,,,,,0.12704464058543863
2.9824162934209855,0.21891094048598347,,,,
3.0013989793522495,,-0.04517307727880393,,,
3.0013989831021104,,,-0.0051502975217943,,
3.00366837827022,,,,-0.17318255762788226,
3.005911228121671,,,,,0.09882585150222667
3.0136662962546223,0.23491094047756178,,,,
3.0326489772680127,,,0.12284970285492136,,
3.032648978903102,,-0.029173077287225624,,,
3.0349183785302025,,,,-0.2371825575941955,
3.0371612295780173,,,,,0.10682585127597122
3.0449162906757437,0.23491094047756178,,,,
3.063898979018989,,-0.14117307722827377,,,
3.063898981969446,,,0.05084970267077438,,
3.06616837888952,,,,-0.1171825578794028,
3.068411227707953,,,,,0.0028258515527568306
3.076166294230016,0.23491094047756178,,,,
3.095148977226925,,-0.10917307724511716,,,
3.095148982877731,,,-0.0371502970608617,,
3.0974183751075994,,,,-0.1491825574184702,
3.099661227837329,,,,,0.1468258514769616
3.107416294020582,0.24291094025130633,,,,
3.1263989788436968,,,0.12284970241083215,,
3.126398979957498,,-0.005173077077813559,,,
3.1286683791347656,,,,-0.04518255769525581,
3.1309112299717867,,,,,0.08282585151064836
3.138666295540327,0.24291094025130633,,,,
3.157648982582575,,,0.010849702913873216,,
3.157648982827854,,-0.0851730774797943,,,
3.1599183779116364,,,,-0.10118255788782449,
3.162161227216698,,,,,0.0428258517537472
3.1699162971757966,0.22691094025972802,,,,
3.1888989810995594,,,0.1148497026370876,,
3.1888989824464207,,-0.069173077488216,,,
3.191168375496322,,,,-0.18118255784571602,
3.1934112296832566,,,,,0.18682585167795196
3.201166292434307,0.22691094025972802,,,,
3.2201489771004974,,-0.09317307725353885,,,
3.2201489812128665,,,0.018849702687617764,,
3.222418375200889,,,,-0.17318255762788226,
3.224661231539831,,,,,0.026825851762168895
3.2324162940479404,0.23491094047756178,,,,
3.251398979891965,,,0.07484970288018644,,
3.251398981141013,,-0.10117307747137261,,,
3.2536683765077465,,,,-0.15718255763630395,
3.2559112305761584,,,,,0.21882585166110857
3.2636662935295044,0.24291094025130633,,,,
3.282648980435076,,,0.018849702687617764,,
3.2826489838951356,,-0.069173077488216,,,
3.2849183773434176,,,,-0.05318255791308957,
3.2871612324706025,,,,,0.034825851535913444
3.2949162913269374,0.2509109404691401,,,,
3.313898978992206,,,0.14684970262024422,,
3.3138989792972176,,-0.10917307768920637,,,
3.3161683759776484,,,,-0.10918255766156904,
3.318411227703287,,,,,-0.0051741486650769275
3.32616629458736,0.20291094005031596,,,,
3.3451489787664594,,,0.07484970243609723,,
3.3451489838703914,,-0.013173077295647317,,,
3.3474183717045323,,,,-0.1171825578794028,
3.349661233502552,,,,,0.1788258519042074
3.357416296148773,0.23491094047756178,,,,
3.3763989784761685,,-0.12517307723669546,,,
3.3763989817175917,,,-0.029150297731206365,,
3.3786683749006863,,,,-0.1491825574184702,
3.3809112325345088,,,,,0.17082585124228444
3.3886662913236707,0.2669109404607184,,,,
3.4076489805794536,,,0.10684970286334305,,
3.4076489827385608,,-0.069173077488216,,,
3.409918372687527,,,,-0.21318255782887263,
3.412161226476932,,,,,0.0028258515527568306
3.419916294359932,0.21891094048598347,,,,
3.4388989816098543,,-0.1011730770272834,,,
3.4388989818789293,,,-0.029150297287117155,,
3.4411683761368868,,,,-0.021182557485843745,
3.443411226590999,,,,,0.22682585143485312
3.4511662973030615,0.20291094049440517,,,,
3.4701489784937793,,,0.058849702444518925,,
3.4701489810994217,,-0.06917307704412679,,,
3.47241837936753,,,,-0.19718255739320512,
3.474661234011688,,,,,-0.05317414819572264
3.48241629211449,0.24291094025130633,,,,
3.501398982105237,,-0.0851730774797943,,,
3.5013989846858893,,,0.12284970285492136,,
3.503668373669312,,,,-0.11718255743531358,
3.5059112341887726,,,,,0.1308258519294725
3.513666296338404,0.25891094068697385,,,,
3.5326489807010812,,-0.08517307703570509,,,
3.5326489816440834,,,0.05084970267077438,,
3.534918374023303,,,,-0.1491825578625594,
3.537161231263432,,,,,0.12282585171163873
3.5449162936584218,0.24291094025130633,,,,
3.5638989832703367,,,-0.0051502970777050905,,
3.563898984737816,,-0.05317307705254848,,,
3.566168378225607,,,,-0.1651825578541377,
3.568411233786036,,,,,0.09082585128439291
3.5761662971316066,0.2669109404607184,,,,
3.595148978717959,,,0.03484970267919607,,
3.5951489817526023,,-0.09317307725353885,,,
3.597418378330068,,,,-0.1491825578625594,
3.599661228385586,,,,,0.08282585151064836
3.6074162912391547,0.1629109402934148,,,,
3.626398980868963,,,0.12284970241083215,,
3.626398984062248,,-0.06917307704412679,,,
3.628668378467726,,,,-0.05318255791308957,
3.6309112293873365,,,,,0.17082585168637365
3.6386662922120245,0.24291094025130633,,,,
3.657648977799116,,,0.0668497031064419,,
3.6576489826603664,,-0.1011730770272834,,,
3.6599183773015174,,,,-0.18918255761946057,
3.662161230920989,,,,,0.026825851318079685
3.6699162907527043,0.22691094025972802,,,,
3.6888989805789043,,-0.069173077488216,,,
3.688898983047861,,,0.08284970265393099,,
3.691168374201497,,,,-0.06918255790466787,
3.693411229809889,,,,,0.15482585169479535
3.70116629382309,0.2829109404522967,,,,
3.72014898247958,,,-0.013150297295538849,,
3.7201489843959887,,-0.03717307750505938,,,
3.722418372226382,,,,-0.26118255780360755,
3.7246612317366643,,,,,0.07482585173690381
3.7324162943417067,0.1789109402849931,,,,
3.7513989802597747,,-0.10917307724511716,,,
3.7513989810259947,,,0.04284970289702983,,
3.7536683726278386,,,,-0.1171825578794028,
3.7559112331785895,,,,,0.09882585194631588
3.763666291678949,0.27491094067855215,,,,
3.7826489791624676,,,0.08284970265393099,,
3.7826489791964817,,-0.069173077488216,,,
3.784918379352162,,,,-0.10118255788782449,
3.7871612299282975,,,,,-0.05317414819572264
3.7949162938568515,0.25891094024288464,,,,
3.813898980230481,,,0.12284970241083215,,
3.8138989839450548,,-0.05317307705254848,,,
3.8161683780716706,,,,-0.20518255761103887,
3.818411227649526,,,,,0.13882585125912783
3.826166293277801,0.23491094047756178,,,,
3.8451489816999245,,,-0.0371502970608617,,
3.8451489832927432,,-0.069173077488216,,,
3.8474183781624274,,,,-0.14118255764472565,
3.849661229705387,,,,,0.10682585172006043
3.8574162962292666,0.22691094025972802,,,,
3.8763989807184154,,-0.17317307721143038,,,
3.8763989822750293,,,0.08284970265393099,,
3.8786683724820366,,,,-0.05318255791308957,
3.8809112301705375,,,,,0.13882585170321704
3.8886662911801566,0.21891094048598347,,,,
3.9076489810603054,,,0.1148497026370876,,
3.9076489834799966,,-0.06917307704412679,,,
3.9099183741723387,,,,-0.1811825574016268,
3.9121612323316723,,,,,0.08282585195473757
3.919916297388799,0.23491094047756178,,,,
3.938898981875058,,-0.04517307727880393,,,
3.9388989822115485,,,-0.013150297295538849,,
3.941168371769839,,,,-0.12518255809723655,
3.9434112270747215,,,,,0.05882585174532551
3.951166293852408,0.2509109404691401,,,,
3.9701489800895375,,,0.17084970282965628,,
3.9701489829974013,,-0.021173077513481076,,,
3.9724183723335282,,,,-0.1491825574184702,
3.9746612330448583,,,,,0.05082585152749175
3.982416295906656,0.2395364093743524,,,,
4.001398980868524,,-0.07249114464258355,,,
4.0013989847111375,,,0.031222577412393093,,
4.003668371480438,,,,-0.10469038791427465,
4.005911228719713,,,,,0.015032275868520628
4.013666291507033,0.2155364082767619,,,,
4.0326489786916655,,-0.18449114413954248,,,
4.03264898134258,,,-0.04077742232766468,,
4.034918378930322,,,,-0.23269038873507952,
4.037161230959882,,,,,0.24703227552436147
4.04491629504916,0.2555364089218415,,,,
4.063898978568133,,-0.06449114398066058,,,
4.063898982116593,,,0.12722257736186293,,
4.06616837761554,,,,0.007309610694505864,
4.068411229300572,,,,,0.04703227585167724
4.07616629600306,0.23153640871242942,,,,
4.095148977724919,,-0.048491144433171485,,,
4.095148979594513,,,0.015222577864903997,,
4.097418378522031,,,,-0.08869038836678556,
4.0996612330081845,,,,,0.13503227602740253
