1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3.8360999286247357e-07,-3.8178904933036474e-07,2.8714070939845393e-07,-4.0692033349990194e-07,-2.669100767972767e-08,-4.561382697773312e-07,-2.452880041595202e-07,2.639964149506705e-07,-2.1141506662391612e-07,3.0391545931531164e-07,-1.6121702055478916e-07,-4.669689840139402e-08,4.6211116341041167e-08,-4.4379298121261474e-08,-2.7375599218180043e-07,-1.6049670417067788e-07,-1.0683502038658312e-07,2.0508131583686205e-07,-2.399586177004403e-07,1.4506670823374608e-07,5.120938850098283e-08,-1.4876271949745894e-07,2.6502252332880836e-07,1.1056378754413249e-07,4.002529453520528e-07,-5.4543773858491846e-08,1.6604762790291155e-07,-1.5122625273462638e-07,2.574735333774472e-07,-1.9132730762285875e-08,4.090766957282701e-07,2.808152303813742e-07,-1.0969599623072565e-07,-1.4442541757563605e-07,8.905338882456693e-08,2.4549003542227424e-08,4.878092530972937e-08,-1.259729596581023e-07,2.582254701245047e-07,7.917174701027269e-09,-3.3198187652616645e-07,-1.3262717249049614e-07,3.592154602713647e-08,-1.0696497182397731e-07,1.4446814062381597e-07,-1.346048081817303e-08,5.5585688705890205e-08,1.9907263024147285e-07,5.2435444231142144e-08,3.89437277611656e-07,5.660512862457789e-07,-1.4836425501013254e-07,-1.7874470279945474e-07,-3.0860863393354055e-07,-4.203256760528847e-07,-4.5002462521305007e-07,-2.1235640644369589e-07,-5.148131581047849e-09,-3.0477270963960958e-09,3.3426819250628133e-07,-1.833989845492117e-08,-2.1035295859376558e-07,1.3260977040642725e-07,9.289620862534611e-08,-1.0871423959391208e-07,-2.2603284613097884e-07,4.430112180852873e-07,-3.1093980362049444e-07,-2.6091565775622705e-07,-2.477129983063779e-07,3.626915377481535e-07,9.929666224680851e-08,-2.3634453211012645e-07,2.8160726019568743e-07,2.625008414601671e-07,-5.887048012876038e-07,9.828641797866718e-08,-3.1851803358030215e-07,-1.898069704958885e-07,5.172396938117001e-07,-3.051455796724464e-07,2.8265673895878685e-08,1.3312311374709752e-07,-1.4051146991965606e-07,7.930828101778663e-08,-1.1393450168003058e-07,-2.656688568843739e-07,-1.356130614667354e-07,2.058135962940966e-07,8.397301902832433e-08,-3.644476352105226e-07,-8.853771345647345e-08,2.503445099846767e-07,3.114508349221773e-07,-3.460282451308988e-07,-1.6959641964380403e-07,-4.5108817196450626e-08,9.459418647481233e-08,1.1717838552446278e-08,-1.6714882870746052e-07
-3.1251919289572265e-07,3.5471495029242737e-07,2.3423154522564248e-07,2.255753610224396e-07,-7.889112570377825e-08,2.748906493363726e-07,-2.250181221299229e-08,4.264565308929611e-07,-4.2985013152977353e-07,-3.2344815473635875e-07,-2.2924988793140048e-07,-2.539268002318204e-07,-7.485292629590144e-08,1.7619244804291072e-07,-1.4250237564620464e-07,3.6305646862318974e-08,2.492323883162603e-07,-1.6238624142485e-08,-1.749312859661094e-07,-2.7851949236086726e-07,1.2822349405163813e-07,-1.13146074239993e-07,-6.729925516287207e-08,1.6031160717194172e-07,3.043104575995305e-07,-2.0656076866173533e-07,1.696746869213331e-07,-4.2019674338972675e-07,-5.194674548748019e-08,-1.1156307703867766e-07,3.8922079681064935e-07,3.349477371893686e-07,1.5665054803905724e-07,2.399432663200592e-07,7.159049278785874e-07,-1.458016430436783e-07,-1.0822720941317168e-07,-5.533235019819729e-07,-3.6699685528734245e-07,-4.329515120862965e-07,2.0067635987072302e-07,-1.6312811730748908e-07,1.0806058279850599e-07,-1.2117716408063032e-07,3.315361891244598e-08,1.0431980841112145e-07,9.18061454605023e-08,2.9093767424899885e-07,-5.254917272990521e-07,-8.704612582139387e-08,2.367903686905131e-09,5.728921072061183e-07,-6.557999646699565e-09,1.5300752963733708e-07,-3.349183700658956e-07,-1.3617660911042594e-07,1.2900963835652061e-08,3.526123812662922e-07,-3.492121239294081e-07,3.620764621209914e-07,3.3444944696024275e-07,1.1306415167653552e-07,1.418015177598738e-07,-2.764280831837284e-07,-7.852909532177513e-08,-2.530856103348141e-07,-2.4617431826421687e-07,1.2766945335968435e-08,-3.501660657078325e-07,2.358717575585598e-07,-5.195832733970922e-07,1.9427594995640167e-07,1.2143613154382853e-07,2.967027788847917e-07,-1.9915559281740166e-07,2.0872993237939128e-07,-2.7986330007448718e-08,2.449586780628657e-07,7.472041055249044e-07,4.300853421456546e-08,1.0006124366030569e-07,5.717609260275098e-08,-5.864636190481261e-08,-1.6793695948196147e-07,-2.067570563945346e-07,5.225145459959016e-07,1.4107606857092818e-08,-4.8063194139726e-07,-1.1514468159872612e-08,3.976079767622818e-09,2.294467924173309e-07,-6.624167240712696e-08,-1.6676904295674438e-07,2.5571376634785436e-07,8.936266331498466e-08,-6.572171388383273e-07,-4.7677788418861164e-07,-1.283909228455797e-07,2.392497617177541e-07,3.280641165604868e-07
2.4486862968621887e-07,-4.2682951624708635e-07,3.716202964734364e-07,3.2674973778626906e-07,-2.2206967578133163e-07,-1.7849136392991282e-07,-3.942367075299061e-07,-2.594415893423988e-07,-2.215118460343604e-07,2.0378180039580384e-07,2.9478972670519873e-07,-1.5067366261939108e-07,-5.918995541295296e-07,-3.235455148893865e-07,-1.8574343829816666e-07,-1.509532599408892e-07,2.85229988004303e-07,-5.608876102164231e-07,-1.2435019001732865e-07,2.2933396565680807e-07,-8.587959090600287e-08,-9.120878337467217e-08,2.367430964106555e-07,-1.501722723393457e-09,3.3984930696915507e-07,4.166183748794237e-07,-2.0026761042758085e-07,-7.488085207193835e-08,1.0069066032098795e-08,5.110501276741709e-07,1.3735003192949124e-07,-4.453777552921589e-07,-2.956124145914445e-07,-1.6782845010530669e-07,-7.00915954155195e-07,8.68349971085049e-08,-3.471054938676872e-08,1.2872321417753203e-07,-4.1584798924568235e-07,4.270103273253315e-07,1.455975506455669e-07,3.2911012229283563e-07,4.1237353181818843e-07,-1.578031972824828e-07,2.5905848213462657e-08,-1.624819747753536e-07,3.040282752558856e-07,-4.5725122605868974e-07,-6.069994767865828e-07,1.4401998677280381e-07,3.042525053745196e-07,-1.2237628481458654e-07,1.1024032710112264e-07,-1.0006453817863034e-07,-1.3751895576258217e-07,5.505110495904194e-07,-4.829239691807227e-07,-4.2516856886110207e-08,4.1708633658597573e-07,2.618073135338427e-07,-9.320356164003971e-08,-1.5968715791363796e-07,-1.8643654202361456e-07,4.843108207513767e-07,7.73385352887518e-09,7.564870533102012e-08,1.3998623143506278e-08,-1.52068319549461e-07,-2.0301316959180072e-07,-2.9295048856847704e-08,2.7222956132978364e-07,-6.103927316537472e-08,-1.6895201817025725e-07,1.0450370096627302e-07,-2.3014117722625182e-07,-1.692667134637847e-07,-3.59915315198723e-07,-1.3706652870230572e-08,6.550802592211015e-08,-3.412217290452571e-07,-5.5085292545369496e-09,-1.010672946272315e-07,3.30545437964475e-07,6.5271100081917266e-09,3.4219067232119124e-08,1.1216738591550085e-07,7.221458106753214e-08,-2.462338961473318e-07,-1.700597823588122e-07,-9.249577286620242e-08,1.2721256623332732e-07,-4.0129555458170977e-07,1.8307790546752517e-07,4.2932321797089684e-08,-9.695326786503505e-08,1.0232048461349456e-08,5.6261159667995267e-08,-2.8140771576713926e-07,-3.1778888401116306e-07,4.833033480200137e-07
-2.1630073085824517e-08,5.040421378617827e-07,-4.3809692203765786e-07,4.562290509192454e-07,2.851426643943457e-07,6.953121864655784e-08,-2.4309396055401927e-08,-5.50472501354015e-08,-1.662210327140387e-07,1.5441038965758574e-07,2.497444674804381e-07,5.137950058145197e-07,-2.9516881166107654e-07,-5.682633644967781e-08,1.0488828982009601e-07,5.898005358377671e-07,6.893951061017746e-07,9.720779039331987e-08,-5.445546275141374e-07,-8.136193429419133e-08,-2.9051222028694795e-07,-1.7082133588918611e-07,1.0149401786135927e-07,-1.0933909952005648e-07,3.4363172895929254e-07,-1.6158737518318812e-07,1.98050146963885e-07,2.4169815113037014e-07,-3.817315803173697e-07,9.195318034696275e-09,6.343320575221049e-08,1.2470658778320988e-07,-2.144038580860559e-07,-6.123006920833205e-08,5.419727538805877e-08,4.6506164078757105e-07,-3.7635767288846333e-07,3.766395393755063e-08,4.392058981156687e-07,3.7295908498598885e-07,1.638929033374818e-07,7.626026760983091e-08,1.1270412758407478e-07,4.3033732096968374e-07,-5.227453278425422e-08,-7.83223469238766e-08,-1.4421086686980427e-07,-2.1388614176540594e-07,-2.8092882906016046e-07,-4.99496871770182e-07,5.3213883248001375e-08,2.022921173374573e-07,4.921632119670406e-08,3.259071590928216e-07,-6.532116429903119e-07,-8.034169635180133e-09,4.4511076506548974e-08,-3.0351828506024843e-07,-3.484757119624154e-07,1.284193895937028e-07,4.5093846019363826e-08,1.1859609753225529e-07,-1.7428661393262582e-07,1.6035975635756151e-07,6.969281530025116e-08,-7.026628093361059e-08,-2.044618701144137e-07,-3.106102087513578e-08,8.493359908757249e-08,3.8121713090368213e-07,-2.459630481897738e-07,4.07121095563103e-07,-1.8006041006994183e-07,4.604096013055725e-07,-1.8121133876060065e-07,1.494059047466091e-07,-3.844648069875933e-08,-1.0089305888771157e-07,-3.998860919167908e-07,1.1794668832015536e-07,1.2121521174779146e-07,4.98515415810311e-07,1.4457331004561362e-07,3.059187765641812e-07,2.6286743522666235e-07,-1.3860603552159758e-07,-1.0405871067706628e-08,-3.142159783143965e-07,-5.806031792031312e-07,1.0963804875351778e-08,3.378396287092567e-08,-2.030704336194796e-08,-1.3207048656391023e-07,-2.807193353909367e-07,-9.453403138491085e-08,4.105775840640585e-07,1.6836894898171668e-07,-2.9437204506890043e-07,1.689913837880124e-07,4.872189483218669e-07
-1.9528773401429472e-07,-3.558549439375634e-07,1.3349724960713368e-07,2.934435492363809e-07,3.2428142764709413e-07,8.741260963155513e-08,-2.72687025766402e-07,-2.6797828682774185e-07,-2.324093048563145e-07,-5.9418785485742e-09,4.401060787415594e-07,-3.034843285239314e-08,3.580473164035858e-07,-4.863329746949133e-08,-1.4230889506533805e-07,2.9391297053646243e-08,4.366612868901586e-07,1.6039151773942278e-07,-4.883887585363319e-08,-7.990693702713111e-08,-2.4817121545887633e-07,1.0131821565737048e-07,-1.0597070205109388e-07,-2.8234602868977607e-07,-1.7289343285413727e-07,1.306607524314659e-07,-2.3687223285512735e-07,4.2104350333871844e-08,1.4862959283379038e-07,-9.543585057541216e-08,-5.9160929428005355e-08,4.537889221977446e-09,5.059200915737275e-07,-4.6095348292155293e-07,1.8843691651056962e-07,2.207136071981721e-07,-1.1083046464832596e-07,9.814173944915629e-08,2.6636180645973624e-07,-3.1123861703820715e-07,-5.947056836634993e-07,-5.163985685815735e-07,-3.027515356781872e-07,-2.190359325418144e-08,2.2787459232550256e-07,5.7484154870041303e-08,-1.1940250651578423e-07,-7.024732105244923e-09,3.116446788563082e-07,1.118630319312197e-07,2.3270241689509062e-08,-4.436692436090622e-07,-2.8872749034541963e-07,-1.5481795713204882e-07,-1.3600637967352016e-08,3.5679672163236995e-07,-4.53166688117731e-08,1.9271861663008563e-07,1.030456732401518e-07,-2.199642379407581e-07,2.890989467544259e-07,-2.4458339382628616e-07,-1.75747349278841e-07,4.4446518005217676e-08,2.7909681833157036e-07,4.060281544425342e-07,1.7812181117950236e-07,-2.3290076513655497e-07,2.4083422053347726e-07,5.744268489246451e-08,-4.17568495799257e-08,4.142559042943678e-08,-3.624884735952938e-07,2.933660520077282e-07,4.712755195995065e-07,1.6374090862306208e-07,-4.982775793205564e-07,-4.81246042516667e-07,-4.50429012661412e-07,-5.336121319709821e-09,4.436167089736863e-07,1.423583466657289e-07,2.3642017652265485e-07,1.1597634679697173e-08,-4.8821058625130455e-08,-1.5760208969837606e-07,-2.2066828390429848e-07,1.7069965312126713e-08,4.775977727879938e-08,-4.147528402975737e-07,1.488504641849335e-07,2.7051583086679005e-08,-6.987819488663535e-08,2.5136191946304657e-07,-1.1090614019090904e-07,-8.918318525855675e-08,-1.851011011411937e-07,-6.346959116764942e-07,3.31730254757055e-07,-1.6461848927445916e-07
-3.743729874556115e-07,8.85695325230835e-08,-1.7850780311629566e-07,4.550298274201579e-08,-5.99072701581481e-08,3.987974410332823e-07,-1.5379421384208012e-07,-3.199611949323852e-07,-2.6308038553344326e-07,3.8326849937485726e-07,2.8956775049743265e-07,-7.165331902890426e-08,-1.5517294521630908e-07,-6.016269580631642e-08,-2.333264332418262e-08,1.461311360612646e-07,-2.848976522903832e-07,-5.366074444723713e-08,3.531343603040371e-07,-3.745054474863723e-08,-2.4712736472924644e-07,-2.6404143931747484e-07,-3.227725311587333e-07,7.65320161867086e-08,-1.5575518320504832e-07,-6.485822048467288e-08,-6.913366184826869e-08,3.1369894268880093e-07,-1.1174496259376019e-07,-2.0581116194798206e-07,4.1916227224979715e-07,3.6559487147397745e-08,-2.147463636920328e-07,1.0709193926883739e-07,2.450051830408111e-07,-4.4509561711512005e-08,3.227751736204584e-07,2.9892811989308493e-08,1.0035511689535169e-07,1.0727075674265955e-07,3.8430816484714646e-08,1.639033361916157e-07,2.603440896882288e-07,1.7641696012038892e-07,-7.580651454616014e-08,1.3791584580803952e-07,2.0700659785230736e-07,-1.7264139145787245e-07,1.8579156218683368e-07,4.42376176357935e-07,-1.7069209786755363e-07,1.6977008601794327e-08,-2.391920174647786e-07,-4.614194116773505e-07,2.131957091287779e-07,-1.7569647070128665e-08,4.3381873252187077e-07,-1.2545799632637836e-07,2.5221660004240307e-07,4.856686423486972e-07,1.8559046876506532e-07,4.06868667717591e-07,2.0785081505513207e-07,2.7626547717490487e-07,-3.3462374840840197e-07,-3.039548864374839e-07,9.356341856405022e-08,2.9338700302073213e-07,1.1529380284620195e-07,-4.359580973041768e-07,-1.6225236183182476e-07,-3.458777382310478e-07,1.6131205345527872e-07,-4.936497907211518e-07,6.207855559008808e-07,6.780294280590978e-08,3.3328745931000647e-07,6.577560501828018e-07,-2.4408782418647907e-07,-1.0084466846219971e-07,8.496954503313311e-08,-5.628528102789157e-07,1.2462530341178102e-07,-8.420875259575272e-08,2.910164314006364e-07,5.749710552095164e-07,-2.8221757237823915e-07,4.4583038561001966e-07,-1.2912345155750169e-07,1.8758352877404306e-07,2.3915560339846994e-07,-3.285257351326172e-07,3.5104289601318425e-07,-2.3396918474936454e-07,2.0621994601964242e-08,-3.531993600477881e-07,2.68914730393045e-07,-9.073146386058807e-08,4.373283781892257e-07,6.450651950380571e-07
1.5871512493393983e-07,-1.3672306004578513e-07,-8.144156292860932e-08,-2.990360848206491e-08,2.816987788103927e-07,2.670966438073463e-07,1.1428998428217224e-07,-3.3482984772996814e-07,5.855825865706459e-08,-3.608900105148311e-07,6.570816446986419e-08,-1.7342183185407237e-07,3.4435428673380547e-08,1.4545257348860191e-07,-1.4773348548236324e-07,-6.106418089324291e-07,-4.0639605396863524e-07,3.2799850240864797e-07,-9.631318188562336e-09,-2.0505126809730624e-07,-2.2208053246493743e-07,2.513533393182608e-07,-2.0720466713947042e-07,-4.991719151358832e-07,3.941234208863606e-07,-4.4166772938339377e-07,1.539967638164514e-07,-4.351156927628115e-07,-5.299181847058425e-07,4.537714393953692e-08,1.1479588834232237e-07,-4.295212283791873e-07,-4.3344029048460284e-07,-1.9488032953746007e-07,4.492572476679218e-07,-3.7254300800533327e-07,-1.818546568583812e-08,5.178099781495166e-07,2.1972781354330155e-07,5.622179739885461e-07,-4.158486398863125e-07,2.148873575841642e-08,-2.0864818096679038e-07,1.9857661867113584e-07,-4.033324301342457e-07,-4.798662175325475e-08,1.3358827209094484e-07,-4.1300861462726455e-07,1.7500388168491641e-07,-4.099928439779192e-07,-2.1016847043042749e-07,-6.666670557546755e-08,2.1942698474819873e-07,-3.101652465155827e-07,-1.0676141546675467e-07,3.919379765844236e-07,-1.951409771515365e-07,-2.481581986063641e-07,3.9482108764678865e-07,-6.846535404701143e-08,-9.716663014245192e-08,4.01776277514085e-07,-2.806481458681989e-07,1.5500870860969525e-07,-2.7568300485538123e-07,3.3592033453934267e-07,5.039533345051552e-07,5.125736403797336e-07,1.1192903606582486e-07,4.8722426030677516e-08,3.094220968308849e-08,2.8728921081370286e-07,2.1492420965310255e-07,-5.146592607161222e-08,4.022434428250476e-08,-3.242591010382986e-07,-1.1694945945344421e-07,9.379590705631155e-08,1.448278359158772e-08,1.5339898447588443e-08,-4.026362621561882e-07,1.7703588457915761e-07,-3.190456509146692e-07,-3.993340177310644e-07,-5.322941327908166e-07,1.2020704277885382e-08,1.5254853361949287e-07,8.166060719740607e-08,2.86304906004882e-07,-8.264088889666453e-09,2.4763281094333136e-07,-2.0861443543323404e-07,-9.030132059027469e-08,-7.148270074427828e-07,3.4042645198179715e-08,3.81639332469029e-09,4.065818410176462e-07,-3.027467083976819e-07,-3.08730811962019e-08,-4.099813351428824e-07
4.323401219673898e-07,4.120279210764987e-07,1.1406094886792893e-07,-1.6119066609177725e-07,-3.84398193351778e-07,2.6560772517758698e-08,1.3632970398132045e-07,-2.171544534833006e-07,-4.124425613189151e-07,-4.032537668772063e-07,7.808710232516928e-08,4.683934856368748e-07,-1.785378078684647e-07,1.3035855559326422e-07,-7.492579703986625e-08,1.444906978630457e-07,-2.949934929946769e-07,4.3250570909924627e-07,2.5216568861463796e-07,-3.331604124559057e-08,-4.830768658591022e-07,-8.435268259374314e-08,-1.2513875939965372e-07,-2.1770672722448865e-08,-2.2699926252707606e-08,2.0504939331760238e-07,-4.3976773125124707e-07,-2.8691634680697343e-07,5.530837296000846e-07,2.8715570548568316e-07,2.999660371157027e-07,-1.7908309646899528e-07,-9.711822471618342e-08,-4.525827621799389e-07,-3.3643623100181964e-07,6.699611798349741e-07,3.857275852328506e-07,-2.966977955267856e-07,-8.717511441000557e-08,5.365492756782284e-07,-1.4455675610649624e-07,3.5324795046526915e-08,1.1098760649964318e-08,4.866001434785626e-07,-2.5541364365873664e-07,8.706860666383618e-09,-4.5151059883151636e-07,1.997726534373996e-07,1.6619566080384863e-08,-3.587963528120196e-07,6.058114214620442e-08,1.276549424427178e-08,-1.5174047549514122e-07,-7.132189710986551e-07,-1.276667312638576e-07,1.3187295912174088e-07,-3.2202147653635405e-07,-1.896894894364952e-07,4.1825406749454083e-07,1.8334593374147102e-07,-2.668370473238013e-07,-3.596468434333725e-07,1.2873396079126425e-07,2.196889155039738e-08,2.9400955732117855e-08,-4.797071553414124e-07,4.77436630066926e-07,5.857519261552741e-08,1.6264944117427785e-07,-9.769738200266687e-08,-2.656412809166672e-07,-4.049070921259065e-08,3.3633221754822507e-07,1.6128910502221041e-07,2.0993632885455842e-07,-6.031164694702486e-08,-2.0657880685646836e-07,3.268199893852956e-08,3.287827317461627e-07,-4.846268770787717e-08,-1.2673985856910116e-09,-4.881893712295575e-07,-2.9817313757519765e-07,-2.8896926935516427e-07,-6.743059740271452e-08,3.7622091773889104e-07,3.799348827661293e-07,1.8336718699724994e-08,1.6908710124095637e-07,-2.35524848689664e-07,1.7097136230987072e-07,-4.0149643342753296e-07,-1.9205983584658423e-07,2.7568806115513224e-07,-1.776299199509534e-08,2.8447456228815514e-07,-6.606669359363515e-07,-2.971518870932598e-07,-1.2363822076867201e-08,5.75635103133806e-07
1.408127807638593e-07,4.842169275188444e-08,1.1620492632625652e-07,-3.2346196678770496e-07,-4.608492450097946e-08,-1.244275820254111e-07,2.085546728786098e-08,-2.510764643485272e-07,3.3957786115053877e-07,2.0053527175055777e-08,1.4820744513867065e-07,-4.136334118553523e-07,-1.930074333599337e-08,2.7232244814290862e-08,-1.2699608472189727e-07,-1.2632979277944939e-07,-5.37089190693792e-07,-4.269230975454103e-07,1.9547497625039891e-07,2.1817445856592426e-07,1.0509666646061426e-07,-1.8689999071821902e-08,1.2221709664951084e-08,7.303519409695465e-08,-6.450037749172325e-08,6.588843675293416e-08,6.697504184062199e-08,-9.32700610525098e-08,-5.4773864314694234e-08,1.8696210432610505e-08,1.868370553352942e-07,-1.1574580071037943e-07,3.0455344407019945e-07,2.93965963216449e-07,1.9346104559645097e-07,2.2928632998321494e-07,-3.3918664578622065e-07,-4.09363404253628e-08,-4.412625951508074e-07,5.812219172565792e-07,1.9211336450505135e-07,-3.867423168174191e-07,2.4062834300163284e-07,-1.9850527858066292e-07,-9.291452695799274e-08,-5.830212255348882e-07,1.4319592162157997e-07,-4.547954875240802e-07,2.8288013782130646e-07,3.0608132942183093e-07,1.0444046369057183e-07,-3.964875247200348e-07,2.1997558529604835e-07,2.1663648099446584e-07,1.5790403682283314e-07,-4.0388156394877663e-07,-4.3677762568500675e-07,5.400980723568154e-07,1.026933862116508e-07,5.4207815289981076e-08,-3.708030822991269e-08,3.1842043118608275e-07,1.3036549374900496e-07,3.321566874564493e-07,-3.9036261918062176e-07,1.9549469897642325e-07,-1.0019222446767781e-07,-8.883990595607816e-08,-3.2563354047801776e-07,-1.9649266201814477e-07,-1.6081324271627894e-07,1.1014481738339591e-07,-7.809283616286036e-08,4.0561626049505093e-07,-2.614856043248052e-07,2.3564117896584445e-07,2.598823583694744e-09,4.321125067505204e-07,-2.9456276245968306e-07,-4.6841819451540295e-07,-6.13469248135853e-08,-6.448100394261996e-08,7.842447125391381e-08,-2.045883786145054e-09,-1.17330826020892e-08,7.93333444631929e-08,3.146819894251765e-08,-2.540667441972738e-07,-1.7498798708513738e-07,-9.90518249079345e-08,-2.577129478556481e-07,-3.792908110013738e-07,5.33900804652507e-08,5.890864073336093e-07,-6.013141954332408e-07,1.7071312859990192e-07,1.1563439103140746e-07,-2.1496560535098906e-07,1.492444516409714e-07,-8.807208790487171e-08
-1.7897010493264535e-07,7.898391563233677e-08,-1.9405423371949064e-07,-7.134520726353775e-08,1.0216743753063193e-07,-3.754559281286259e-08,1.9249355540486402e-07,6.230168570337582e-09,-4.947609751388973e-07,-1.2507815262007536e-07,-8.571240640725316e-09,-3.7286727476843553e-07,2.2243738256570732e-07,8.548409443494678e-09,-1.8230878658263803e-07,-2.406556823983117e-07,4.33775751696029e-07,-2.5285791125588425e-07,6.323697138183445e-08,-2.7878791201084e-07,-2.8966477122729384e-07,-4.988042444956458e-07,1.7347924628502643e-07,5.272554531023398e-08,-5.6874194505001426e-08,2.5843202134142754e-07,-6.311021577942991e-07,-1.0167618869282115e-07,-1.0550668541204099e-07,-2.6878935057820066e-07,4.752444046823323e-08,-2.4925376119898246e-07,3.9846997990634566e-07,4.817691836133478e-08,-2.3844694970320095e-07,-1.3352213194189174e-07,-4.65810471258161e-09,-1.2906082091594774e-08,-2.1855112392338583e-07,-2.9133906769374636e-07,2.745105429281366e-07,-2.2781374432979805e-07,3.079787166693286e-07,2.1381136379987929e-07,4.813082383506901e-07,-3.3122885514240277e-07,3.6859994844133966e-07,-3.526969202519027e-07,-2.566747389283696e-07,3.273531627244808e-07,-1.502144244142696e-07,1.5615533766300942e-07,-4.373334816049988e-07,5.463411560232086e-07,-4.367390406806835e-07,1.9877330708216776e-07,4.0819698116220286e-07,-2.8127379061047175e-07,6.703126064465387e-07,7.109059992434745e-07,3.717467876652366e-08,-8.479355987118436e-08,4.1268338810874174e-07,-3.382696061817522e-07,2.2551879569669415e-08,2.623320917916927e-07,-2.600699445632682e-07,1.105707606856589e-07,-1.510423952525921e-08,-1.0086041427836484e-07,-1.3745736912897577e-07,-1.4300073576924e-07,6.810321202868718e-08,3.284288119079341e-07,3.4625597074306704e-07,1.796887321372653e-07,-2.6655196617822357e-07,-1.6162903451635993e-07,-1.548612463782724e-07,3.1837612902507335e-07,-4.043388079482929e-07,-1.2120456200880767e-07,-2.74688133269202e-07,3.576102678943977e-07,4.371826612743131e-07,3.790830256854436e-07,3.5240050851022887e-07,-2.2313214484867138e-07,3.0131392755490213e-07,2.7325265730378026e-07,-2.58275523920621e-08,-1.9097281977465954e-07,-2.15560797334163e-07,4.712349431448568e-07,-4.206791236356489e-07,2.882341323070711e-07,-1.3217992257302633e-07,-3.98099011300217e-09,7.40001829040238e-08,2.655259920429496e-07
