Time(hours),Single Domain Error(μs),2 domains (50 hops each) Error(μs),4 domains (25 hops each) Error(μs),10 domains (10 hops each) Error(μs)
0.0,0.37665141718563,0.5606268526892068,-1.9733281037146746,-1.7895364811440644
0.024024024024024024,1.102889889484288,1.2260995358164437,1.434127437945178,-1.6402029813658912
0.04804804804804805,1.9176169278737807,1.1052898068042838,1.8370582366786792,-1.7280212372610064
0.07207207207207207,2.1516723430093223,1.5143949659675093,1.7954062225752505,-1.106660250004874
0.0960960960960961,-2.476018520719257,0.1342396460926749,-2.2158825663473625,-1.9150643369125877
0.12012012012012012,-1.2725038943952882,-0.47127261800511006,0.8808710506394705,-1.14086880468665
0.14414414414414414,-1.4036793507393113,-1.3084032788907125,-1.8983209162431527,1.7308848550358906
0.16816816816816815,-1.8454004493712803,-1.8947835691972241,1.0531639966373654,2.0771863761526608
0.1921921921921922,-1.3961240375446171,0.7911599096434815,-2.164415984743413,1.7241534150066073
0.21621621621621623,-0.9754362761440311,-1.4612215518758072,-2.2622658461103984,2.189329964551238
0.24024024024024024,-2.6285128278775685,-0.9642629491135354,1.9509957863746115,1.7820853343237533
0.26426426426426425,0.5810431278852367,-1.2654391062097678,-1.8860938776235243,-1.9302654486678656
0.2882882882882883,2.1825835714440234,-1.1203220845253645,2.1271854887685113,1.7615066040409302
0.3123123123123123,1.5635532033037451,0.9147315815329238,1.6505686429046016,-1.2022657355381006
0.3363363363363363,-1.0485792389690136,-1.609943189102543,2.2776469943321627,1.615506657308793
0.36036036036036034,0.9358251233451801,-0.8950015507391524,1.1704566023721885,-2.0557106815122315
0.3843843843843844,0.9770441304919971,-1.2366352229803599,-2.10516283027487,1.872147695068473
0.4084084084084084,0.4830727359397993,1.9789628121901672,1.426545019511754,-1.981215616638493
0.43243243243243246,0.6366324421770262,1.0117091469744826,0.5471136200309713,1.378251251319174
0.45645645645645644,1.3545703703067882,-0.834387161558992,-1.1110028832774645,-1.8980611215350724
0.4804804804804805,0.2926406674138532,-1.2571258809836439,1.5953580785456691,1.6959101108192138
0.5045045045045045,2.828962773320979,1.6327212946490663,-1.9827104965289424,-1.6916178167087237
0.5285285285285285,-0.771571023206719,-0.8980879542507675,-1.7233462694794293,1.398424467163289
0.5525525525525525,2.301450849062114,-0.6133695918032588,1.8086195194451489,1.779262115577816
0.5765765765765766,0.9487414996310269,-1.2090995352822198,0.9273450038226613,1.9784021250836918
0.6006006006006006,-0.08455960292875637,1.6480134167809328,-0.8486494246478592,2.275234976958803
0.6246246246246246,0.7125837244052882,0.6129168685623233,-2.1046909900443413,1.6279371124033017
0.6486486486486487,-2.2076872428226966,2.0215666021658696,1.3902017814339735,-2.0410706613538254
0.6726726726726726,-0.5200742789750216,-2.343705440757589,1.3634516211872365,-1.9747071526675737
0.6966966966966966,-0.34825770330475175,1.1009530338127258,-1.1097882395017904,1.4519499274752108
0.7207207207207207,-0.14534880429861524,-0.9458647909757005,-1.4236481023517193,2.0555138545645693
0.7447447447447447,-1.0049754692722457,0.48520433497632803,2.1495514790664965,2.3224124679964477
0.7687687687687688,0.02997529443435403,-0.8967795679705517,1.6580855420943974,1.7238256998828005
0.7927927927927928,0.027937625827525552,1.303862705380644,-0.8204852779650439,2.0339135842170286
0.8168168168168168,2.690461215919822,1.8225826445642492,-1.3144315747433601,-1.8883852779617596
0.8408408408408409,2.3070860078958697,1.3874678377731247,1.2953358837621178,1.637134909566148
0.8648648648648649,-1.6996164472894493,-0.47545911285725173,1.2181724969803405,1.36873185315501
0.8888888888888888,0.2829828990436947,1.2940331582158744,1.338532356255222,2.086746582763552
0.9129129129129129,-0.9552446252723314,-2.4889916200509568,2.0181809500333525,2.17685565100489
0.9369369369369369,-0.0032315766914935667,1.0243663557561586,1.4117329879835177,2.0559943194353383
0.960960960960961,-0.2598023482763239,0.23782064063203304,-1.5171517984661027,2.4579362327798306
0.984984984984985,1.1969340158478845,-1.3164161983424818,1.4258005466894823,-1.7651704112124915
1.009009009009009,-0.863544539390395,0.49137988438116814,-2.0672408202752655,-2.294325336905865
1.033033033033033,0.6593140583517432,-0.808889803615084,0.8087868032772437,1.6535081828132931
1.057057057057057,-0.43616575455726025,1.4506293945165856,-2.038131534340007,-1.4261734406952067
1.0810810810810811,-1.69473449777535,-0.9808696420035143,-2.329116450102052,-1.4102944234704708
1.105105105105105,1.2674089355358125,-2.280893473986586,-2.1868917733561895,-1.2469414281889277
1.1291291291291292,-0.6025814049519586,-1.2478336659086053,1.6154356692794658,-2.1325563099763003
1.1531531531531531,0.23964676485823228,0.6232304304487327,-1.0600908873765733,-2.117135354405469
1.177177177177177,1.9879315287403616,-2.088246848408647,2.154846049999659,2.200076849684428
1.2012012012012012,3.3181083336692616,1.575049440545873,1.5842929014293523,1.8292029056448358
1.2252252252252251,0.5558313663336811,1.6494992955180683,1.8188361082934126,-2.0595483145263933
1.2492492492492493,3.5157170281145462,0.5822525142437106,-2.634907817201101,1.3453992403658865
1.2732732732732732,1.1200450037920262,-1.3726501606788215,1.2979655079068355,1.6766286779143202
1.2972972972972974,2.8556901747065853,1.1469396562638823,-0.8241947089847893,1.3855528095834426
