Time(hours),Single Domain Error(μs),2 domains (50 hops each) Error(μs),4 domains (25 hops each) Error(μs),10 domains (10 hops each) Error(μs)
1.5375375375375375,0.13534335854725363,1.4988978327262603,-0.9579069158969469,-1.6494200551939786
1.5615615615615615,0.18478324670605417,1.8489497615257242,-2.4015632246979646,-1.7941557684257181
1.5855855855855856,2.923300160460179,1.2728641703070183,1.3733515068044388,1.479572058798125
1.6096096096096095,-0.019671280387091306,2.300335238035544,-1.5871916876930217,-2.4002170402211305
1.6336336336336337,1.0289066916018184,-0.7769057088346717,-1.1861410131077816,2.0410982750126414
1.6576576576576576,2.1557176431813856,-1.0258542669560011,1.4132752896008507,-2.0950811562077862
1.6816816816816818,1.635452784893922,2.2141142618783443,-1.2328693719453234,2.2076746269587235
1.7057057057057057,-0.462321137379285,0.5507257890923126,1.7193903842557579,-2.0841740524450194
1.7297297297297298,0.5094276153579805,-0.6165234736858006,2.0981168982564573,2.4909937111522193
1.7537537537537538,-1.9107878281341952,-1.1234583729058152,1.2303604529209304,-1.5942701406462239
1.7777777777777777,2.320384969718722,0.859968936094474,1.3216251688271081,-1.9757339910467882
1.8018018018018018,-0.7567112860187339,-1.4119922175064212,1.0010846357466585,-1.861533881263158
1.8258258258258258,-1.4551809840712884,-1.9415879622714074,1.8985284110052618,-1.4664029357745003
1.84984984984985,0.9666048336265649,-0.8960773269537968,1.019384913663815,-1.7408539372832783
1.8738738738738738,-0.3963800902251497,-0.6071719800783729,-1.9506706871121122,2.0660356901613177
1.897897897897898,0.5720150730045438,-1.1234310935268086,0.7932963920789234,-1.920402821799916
1.921921921921922,1.0164360770828176,1.4545584131241382,-1.0139677215191594,-1.8286462164124782
1.9459459459459458,-0.41002147115370785,1.5699053200458652,-1.2154148660383641,-1.578229739064354
1.96996996996997,2.8455006938130443,-0.6089519035486896,-0.8976202115453457,1.8647513296832987
1.993993993993994,-2.8068846025853578,-2.564641742249503,1.6958525359428613,2.3181704669309773
2.018018018018018,-0.20174481415090162,-0.5816586650555211,-1.308056343175559,1.8986414282198187
2.042042042042042,-1.294173713680183,1.8865145310221578,1.2686235272129573,2.069497164368957
2.066066066066066,-1.4917014408987133,-1.1686004930570049,1.327064605601426,-1.702001349266976
2.09009009009009,1.5439701686805256,1.2272170266532214,1.8024570642720794,-1.5127248292651656
2.114114114114114,0.9847607894326532,-1.937545333274308,-2.0803338647893326,1.9140789279898978
2.138138138138138,-1.4876107043857472,2.061167322908645,-1.160276467900011,-1.3469340782007737
2.1621621621621623,1.8576030319050922,-1.045740544506923,1.9112207432169301,-1.704039256530059
2.186186186186186,0.4844632039692775,1.22458968139255,2.423936667884677,-1.7147829397945997
2.21021021021021,-0.05329412021780312,-1.856432362313692,-2.052159659224548,-1.4343325209066635
2.234234234234234,-1.6969983579069767,-1.2005399173541689,1.9236544280866517,1.6248564850200955
2.2582582582582584,-2.152687709157893,1.2839040513622346,-0.8771965868603558,-1.5986656048884853
2.2822822822822824,-0.3701468742618446,-0.4912251321646313,-1.4866835858842231,1.96565943584657
2.3063063063063063,-0.9172323926046136,1.0323496941648462,-1.3225513984717927,-1.8801903752328033
2.33033033033033,1.344921363763949,1.8416194933865049,1.84399804028886,2.3715059025540595
2.354354354354354,4.1769431907067,-1.0790918447275775,-0.5664330422820097,1.968586616581609
2.3783783783783785,-0.6274565351402621,-1.5731926995376988,-0.5050577699588589,-1.003824829704343
2.4024024024024024,0.4678189106698988,-0.4933432770529926,2.415877772196432,-1.7839413634365737
2.4264264264264264,1.2170506647195596,-1.6610750780931327,0.46713255016575944,1.1940311592617274
2.4504504504504503,1.9196220900672358,-1.6612325604351068,-2.571163571458664,1.7422074144813908
2.4744744744744747,-1.9547231447476796,0.7184147153752564,0.9362221523007267,-2.0600561217805557
2.4984984984984986,1.441999843805292,1.370100152629087,0.730200004025287,1.943420518583168
2.5225225225225225,-2.9081278054662163,1.531459842665349,1.6052364107296346,1.7297393090018385
2.5465465465465464,-0.55091862513847,-1.0978105303347074,-1.5662485615530763,-1.7229104190467528
2.5705705705705704,-0.0994067679538159,2.125833865004138,1.6300373045094547,1.7226912104786336
2.5945945945945947,-1.9463638401217427,0.9557592522395606,-1.8846706560827762,1.5339172475948466
2.6186186186186187,1.6011584905275047,1.7882971618984242,1.7167533375688109,-1.3955701676862042
2.6426426426426426,-1.168073028265436,1.395376358956628,-2.0574328232405636,-1.1208947315141717
2.6666666666666665,2.44122396964978,-1.3244053420447228,1.624157633594189,1.6938104919197905
2.6906906906906904,3.638718822062307,-1.693739001757739,1.1280168421086607,2.238670747077302
2.714714714714715,-0.6120055232230586,-1.1577722603332499,2.0440859326846565,1.5164408412919728
2.7387387387387387,-0.8520660435413338,-0.6055531604762081,-1.2152047259059562,1.33715801449447
2.7627627627627627,-0.60560950974637,1.6442034574620357,1.8339849998761595,1.92341212462571
2.7867867867867866,2.56147368217071,1.681657562429048,1.7107557025696698,2.1534605307796943
2.810810810810811,3.231609668132079,-1.9053461586826237,1.7274006669933162,2.021524107812207
2.834834834834835,-2.1923770252562247,1.283465941259102,-1.5883803269597632,-2.248417214080437
2.858858858858859,-0.2766666148802728,-1.9289736469473266,0.8507341564284849,1.9139068375345507
2.8828828828828827,-1.3215792059039102,1.7541494634869175,1.9681333875532383,-1.6705676256077993
2.9069069069069067,-0.447484324148447,-1.285145062414593,-0.5840787501253306,2.3525167895101875
2.930930930930931,0.9514507286738896,-1.2367418791686209,0.48345065511011487,1.902698146259773
2.954954954954955,0.9573308487911457,-0.776691951165219,-1.8077708862975916,1.129733313603338
2.978978978978979,0.6341635889644296,0.6251274229226554,2.3473588936715473,2.0826155618238547
3.003003003003003,0.9055710547256668,1.3801430447765533,-2.1451066153996483,1.4710606922703156
3.027027027027027,0.4904531133037069,0.3233745816330122,1.5130577041230853,1.6045831022647443
3.051051051051051,-0.1543451643389273,-0.5123897019481995,-1.1048698633437346,-2.1135862149316527
3.075075075075075,-1.176632308918701,-2.382216935505755,1.4488099063785733,2.2856755365563655
3.099099099099099,0.636265430732489,-2.516118573480002,2.5409273947138082,-0.9513045614267659
3.123123123123123,-1.9912454351617548,-2.0414606859887123,0.5702817389364897,2.331175165580055
3.1471471471471473,-2.7819411854841865,1.6090776728762217,-1.1741963901120647,1.9237136083367763
3.171171171171171,2.0428520611739516,1.5754099474827383,1.3011520086918746,-2.2384315082508985
3.195195195195195,0.8804766083879872,-1.136450283822483,0.7650018406842395,-2.4498877205590532
3.219219219219219,3.0025875594668596,2.4444028135522737,-1.192815447680961,1.7133470700496676
3.2432432432432434,2.5585797340671053,1.7013370673873291,-2.016150856434291,1.9491449727567374
3.2672672672672673,-1.0165502527244368,0.525629742972215,-0.5480986404030341,1.9433879406730674
3.2912912912912913,1.7390150368514221,1.9526700053907171,1.9314233595292025,2.411471124671034
3.315315315315315,3.05828044056871,0.7358434214782639,1.8232344895814514,2.1146693950888875
3.339339339339339,-3.075669221032652,1.2838845929971812,2.055339775709232,2.133146379979376
3.3633633633633635,1.0121353973415652,2.563953663569696,2.0144818577501535,2.183980908428186
3.3873873873873874,0.7620732902832973,0.8284728879479988,-1.4196361615777908,-1.6409742672509338
3.4114114114114114,2.05758462365811,-1.3824635963683685,-1.5862737758437377,-1.38854210685271
3.4354354354354353,1.9782670122921455,-1.1817294876024385,-0.8603208401330413,-1.7315102137061065
3.4594594594594597,2.188827219271062,-2.117536746397346,2.023460925223818,-2.354566204516364
3.4834834834834836,1.7880474948971294,2.030696322106513,-2.0783194847637807,-1.840838208340846
3.5075075075075075,1.1761528048884196,-1.4030614052132935,1.900355368955881,-2.3417087754035664
3.5315315315315314,-1.4184429948054846,2.1186256016451597,1.2831709549178847,1.5923504189526838
3.5555555555555554,0.20914487684026375,-0.8361162964588962,1.757355975980207,-1.7843233698314356
3.5795795795795797,-0.9954374959012952,1.1985838881028166,0.9459359941116808,-2.0658935476926805
3.6036036036036037,1.8621307981945203,-0.458649276116905,2.0375784579665823,1.655740385497462
3.6276276276276276,1.8144988146576804,-1.7071495469239242,1.2576921377820052,1.567441850733403
3.6516516516516515,1.0854161528628214,1.6213397830726681,2.752244260445214,-1.9122233783067573
3.6756756756756754,-1.2185491007621734,-0.04068571629631014,1.4100995045308469,-2.1959062363774486
3.6996996996997,-1.1351691822480006,1.4042010044055118,0.7366074830352046,-2.138655518865166
3.7237237237237237,-1.0534223862759293,-0.43271823552116784,-1.029089849508698,-2.104179412066809
3.7477477477477477,1.2672530670565016,-1.2927664013243454,-2.3185932506018605,-1.457257595867587
3.7717717717717716,1.9670054024992978,-1.1882169361402115,-1.9331838247063338,-1.8363540012137645
3.795795795795796,0.46226279351474875,-2.0442796131116014,1.4744882444968668,1.996768086285445
3.81981981981982,0.9525785566020611,-0.2732866716312553,-1.2045383184742566,-1.558695358646912
3.843843843843844,-1.9359877522936275,0.5227115157919028,1.3238861264861421,1.7690865727548786
3.8678678678678677,1.0790303363239007,-1.60850714064691,1.7294245128850512,1.9751732883686706
3.8918918918918917,-2.6368617439412,1.3614987519573607,-1.8469032466744215,-1.699273986161291
3.915915915915916,0.4411394804042951,-2.1290585945473164,-1.3955029388540818,-2.2509476903462926
3.93993993993994,1.9941968093888347,-0.3137100030923768,-1.4180597279572773,2.255831744918262
3.963963963963964,2.326318178278641,0.31699746443004967,0.5399430615775777,-1.7923353599354084
3.987987987987988,-0.8636503428127829,0.7773225225534889,1.090685908018082,1.830062214445947
4.012012012012012,0.6232620427456829,-0.7871888368160962,-1.930992900518202,1.90485801439297
4.036036036036036,1.8278754961329122,-0.8593952618214432,1.3454368036317863,-1.590048720418025
4.06006006006006,-0.5774007850162501,1.1472661705668061,-1.5660079966406981,2.1098634429247736
4.084084084084084,-0.25088785396750146,-0.9998831480619023,1.3508953690441703,-2.0721419087439825
4.108108108108108,0.16703485690173145,-1.1104836488136547,-0.6417328456586404,-1.8249590565573715
4.132132132132132,2.0924084628856177,-1.779881981168444,1.2193640584189251,1.6837406543462843
4.156156156156156,1.8022501126281762,1.0987528383442886,2.006662198260176,-2.1120579268287445
4.18018018018018,0.25688996352671967,-1.4243106793317615,-1.676804151706665,-1.8926129679342159
4.2042042042042045,1.2643995853622512,1.873598797839739,-2.2121698703308423,-2.2816792911483263
4.228228228228228,1.305483518897615,-1.3197110925811828,1.8036943699144308,-1.9072517758516951
4.252252252252252,-1.5353897930305995,-0.6977396191960217,-0.5865896164964111,1.8008620948063239
4.276276276276276,-0.603178433895691,2.000119609817825,1.41439272234423,-1.3827533504766312
4.3003003003003,-0.6304010832092486,1.1468782429958535,1.6016328728829021,-1.6584979304589866
4.324324324324325,-1.8894147149690586,-1.781640099542106,-1.1931065612376894,-1.5390464308435259
4.348348348348348,-1.861305591821922,-0.4878671944500013,-0.9955901005710894,1.7753381594493833
4.372372372372372,-1.8093498581147074,-1.3923603546682786,1.9208992894300128,-1.8245253585058372
4.396396396396397,0.04411085230239818,1.953832096181337,-1.6371773567923205,-2.482458983557939
4.42042042042042,1.3430558923375802,-2.449396174114535,-2.3428126630085817,-1.9031970714436914
4.444444444444445,1.0620778936749495,-0.78809420604853,-1.396599770008248,-2.3330177891277755
4.468468468468468,0.617769622282954,2.468160134507182,-1.634303934655212,-1.9668255189715311
4.4924924924924925,-0.9667682531228077,1.4653801294080293,-1.126154349726799,1.9181998471269004
4.516516516516517,0.5416917560056249,-0.8303271898946726,-1.7779949847997345,1.7772935098952343
4.54054054054054,-1.6602132711707311,1.3246517428111586,-0.8912370739297707,2.0746035859408845
4.564564564564565,0.44161413754282886,2.2030877103050583,-1.8685347606471405,1.983347317265224
4.588588588588588,-1.5436311763262893,-1.2479800181284881,1.8787894629587925,-1.5405687260327516
4.612612612612613,-1.8135687697874519,0.6092763295391638,-1.7137745498346053,2.1283602878998473
4.636636636636637,-0.8448513617057121,1.1683662417345857,1.6732291870584304,-2.2190958324573313
4.66066066066066,1.424400677144092,1.234704057939007,1.9696396334806665,1.9849181922765387
4.684684684684685,1.0219558772571962,-1.624173850071621,2.0510160909690587,2.2421171198941123
4.708708708708708,0.22228787762435132,-0.9948241082123571,1.1924161526020807,1.8500568555911443
4.732732732732733,0.13976650160062212,2.4022664428669125,-1.0136806666732225,-2.1378212279072404
4.756756756756757,-0.042499859774383655,1.0122432264350323,1.856987248643464,-1.5253867864999928
4.7807807807807805,-1.4451936168491395,-1.5435120075026572,0.8505265452465957,1.6108681877756152
4.804804804804805,-2.291172294690043,-1.114290287136989,-1.5778833709333542,-2.1456595437269383
4.828828828828828,-1.4256077729404444,-0.4182930137268826,-0.8827334874264656,1.91584228014909
4.852852852852853,-1.0985719705517103,-1.4274990495726332,1.2077095801878321,-1.3267031489972871
4.876876876876877,-1.599485770909678,-1.5729733252804032,-1.4134646821168682,-1.930658097964621
4.900900900900901,-2.809535620124081,-2.18843956725439,1.0757950020567535,-2.4814031115619812
4.924924924924925,-0.15167342132588174,-2.1611095070904853,2.0986512325575197,2.498991633022653
4.948948948948949,-0.9733942875898636,1.3400196308073746,-1.5276802177705804,-2.1453786628253217
4.972972972972973,2.378612612077736,-0.8629167526051748,-1.8754994085475911,-1.3558886973408448
4.996996996996997,-1.1111064779106647,-0.8185578837618795,0.8644255303137713,-2.083819559994981
5.021021021021021,-2.0638016289512096,0.7317905658672925,-1.4813440245754304,-1.5520865098938323
5.045045045045045,2.733243836170057,0.7624052309323969,-1.4865138879979614,1.9637294720032443
5.069069069069069,0.6543947273656506,0.9226185284870744,1.5421519324054562,1.5669787625425928
5.093093093093093,0.5259705121724543,-1.4382146633331898,-1.878813373978572,2.0775640924073637
5.117117117117117,0.035419294374771225,-0.6265732957107173,-0.8804941625297491,-2.169100543116297
5.141141141141141,1.971633089763635,-0.4707182042935442,2.080404309574886,-2.122125646188851
5.165165165165165,-1.7719669275581278,-1.8564441568942243,2.1655955660774353,-2.453024639648716
5.1891891891891895,-0.3329266787373169,1.8627119266299708,2.2028920576137065,2.3407108896157354
5.213213213213213,-1.739500135123856,1.7138126722380376,1.6041486503939335,-2.037936331073124
5.237237237237237,0.02735070436556587,1.851778352619128,1.5849607743092033,-1.4591955872098503
5.261261261261261,1.6240904148190185,1.119402001452037,0.7963772426377665,2.5162538392680194
5.285285285285285,1.4611784483865062,2.4909169237945425,1.4753339434562518,1.9450515616478516
5.3093093093093096,1.510658207258101,1.6882364321956458,-0.7702050963471851,1.4902842871479487
5.333333333333333,2.9844263340485924,-0.7901695588080294,1.8538300179846368,-2.3434984810721398
5.357357357357357,2.4153944309281745,1.8612903539073498,2.000565317912252,1.9697448847424397
5.381381381381381,-1.2478583072937877,1.4228798058259127,-1.4968630345910894,-2.1712461459852217
5.405405405405405,2.619552520911781,-1.510322390635171,-1.0601765002748886,2.1292632696094462
5.42942942942943,1.9137912921352538,-2.123521080399586,1.6539429890678878,-1.8869615539725242
5.453453453453453,-0.394266108491535,-1.2852838195820515,1.13773004840082,-1.984322368688557
5.4774774774774775,1.4366112993134528,-0.24881988502164734,-1.0576531562389047,1.9186260226459115
5.501501501501502,-0.2883608467565581,1.5928050855312206,2.428593019698,1.9898886685340702
5.525525525525525,-1.246987093856793,-1.5367987391686333,1.9464709021908913,1.898425818066843
5.54954954954955,0.739367490182724,1.2075829245312377,1.98660864964737,-1.9754632118985025
5.573573573573573,-0.7779542861099558,0.25358750162061056,1.3448568434116557,-2.5678624950613367
5.597597597597598,-2.572824346684263,-0.45526359809268196,1.76428469195271,-1.839738155377671
5.621621621621622,-0.44569364943050627,2.1699750247838225,-2.0903625397823986,-2.1871582708235513
5.645645645645645,-0.6694219641156617,-0.8579561422618246,-1.2944333439199194,2.0370015716280743
5.66966966966967,1.3953604138975764,-0.7189040080749876,-1.3045636270121277,1.993525823166922
5.693693693693693,0.03250786861823237,-1.127279263103397,1.048673839969889,1.8221688816355455
5.717717717717718,-1.4130162459583682,-1.418681560232851,-1.102233723629322,2.2323511587113027
5.741741741741742,-1.780404368301299,0.6299316836406701,0.5179937072123658,1.2756434913343964
5.7657657657657655,2.146504533522324,-0.9464978233369353,-0.9897125309280448,1.9237530595272199
5.78978978978979,-0.235902866126794,1.0613395318679661,-2.012387577123739,1.8273329999867556
5.813813813813813,0.3966439657450334,-0.6048579255006038,0.8225115984228268,1.962739184059545
5.837837837837838,-0.7108163985207101,0.4866674168920143,-0.9227109167758321,-2.1956001086003485
5.861861861861862,3.2256595259249066,1.2415053020961473,1.4677771113486362,-2.029641074995256
5.885885885885886,-1.6023356071227477,1.9931930803844298,1.7414345808491025,-1.4174554584004133
5.90990990990991,-0.5830632596127506,-1.6776754079209273,1.9069930325375373,1.515148354487283
5.933933933933934,-1.4895404470706266,1.5744598050714533,1.7886309841278556,-1.9466103036791438
5.957957957957958,0.6435909620162085,-1.1913132816670706,-0.9500656668062112,1.9044347275507354
5.981981981981982,-1.0862234683852707,0.9080321188997044,2.417766369825357,1.853038098211761
6.006006006006006,0.63876462136549,-0.9197962468081974,-0.4863236088770371,1.9937276241563457
6.03003003003003,-0.29305075787394297,-0.954429440752244,-1.2553893481548422,1.1896209669338476
6.054054054054054,1.8568108869798288,1.2267700679898952,1.2211996085652803,2.3850738633251174
6.078078078078078,0.3540215873391671,0.18178075825217002,-0.7427368492337685,1.6883401159489213
6.102102102102102,1.1906238933608735,0.9970265674701438,2.118239534391447,2.026345756838819
6.126126126126126,0.014370864168636002,-1.3053584560134557,-1.4635045386880896,-1.8674830599462646
6.15015015015015,-1.1434355059635106,0.31075468149278823,1.6927803910495403,1.8999054728292328
6.1741741741741745,-2.0838835136023297,1.2654262008768957,0.8099786253057238,-2.0242345057287014
6.198198198198198,-0.7454175878769925,0.7186480832038079,-0.6051454641847983,1.5853127094509258
6.222222222222222,2.6632732943779067,-1.5209422486031425,-1.877428812998583,-1.8851497692709656
6.246246246246246,0.7806656882958211,-1.3440619766454216,1.9989608652785025,1.7355657264626336
6.27027027027027,-0.7391574540079495,-0.45151324084134936,1.6061917886554462,1.7956882291584295
6.2942942942942945,0.5036336638347225,0.17453134193985811,-0.5205217503561478,-1.3792547074395536
6.318318318318318,-0.6737976011407188,0.6853082548452838,1.5354483307083764,1.1568469010350257
6.342342342342342,0.8658121236244279,1.6533676703877305,-2.004559452582083,1.8435748758275503
6.366366366366366,-1.6417204882407808,1.2805645618918562,1.194406383321408,-1.3112065347286763
6.39039039039039,0.7352173577193533,2.008336002204098,0.6103117634804988,1.8615126352842668
6.414414414414415,-1.3934763857323942,1.459470760426487,-1.6931143332614633,-2.222519986547197
6.438438438438438,1.3269500967913541,1.1674515222652946,1.465187064735469,1.9781964613308627
6.4624624624624625,1.1778972254844908,1.6357520061971547,2.3720627170542743,1.6958164985911501
6.486486486486487,1.6232204317566712,-0.9914250403622056,2.0693413544312222,1.9017390668172003
6.51051051051051,-0.6811717413747805,0.892390609203364,1.9851364789468204,1.9982427747915745
6.534534534534535,0.09304818870199147,-0.9697625275602737,-1.7486734887153343,1.7018842750089236
6.558558558558558,1.487278082252532,-1.8085885254440262,1.2868660931871008,1.9126122899212328
6.5825825825825826,-0.007800538003740917,1.4961391284232126,-1.3404313045368292,1.8340491466175028
6.606606606606607,-2.64657122596697,-1.6446280936043467,1.744564725270479,-1.9785242002584695
6.63063063063063,0.47223670612991775,0.6144402238588046,1.529854844443463,1.905578053977135
6.654654654654655,-0.04566155438298597,-1.8247133984648969,1.9968730109370953,-2.326300388854204
6.678678678678678,0.9408425572809369,1.1203311205804558,1.4872412215036928,-1.5866567256684063
6.702702702702703,0.09002444672566493,1.8995004601206034,1.2950313177844757,-2.536026793948175
6.726726726726727,1.3743656411700567,-2.0053372377940533,1.9867990888976819,-2.008333516635775
6.7507507507507505,1.6866617947778157,2.157591895289795,-0.9424952718782762,-1.8291336621553613
6.774774774774775,0.8143181341716935,1.8523256951309786,-1.8889802274817777,1.6171106435500697
6.798798798798798,1.947621946324835,1.0989038661962536,1.1161816020922208,-1.795222345395833
6.822822822822823,-1.8495517613993082,2.0836943889817707,1.3059517082676018,1.7094663178326948
6.846846846846847,1.294448920117815,2.1080302291104,-2.0310617124262547,-1.9558359102366831
6.870870870870871,2.5023122567624814,-1.7754661628012596,-1.1923468351465651,2.217350545645938
6.894894894894895,-0.6922855989202521,1.5405740701285318,-0.22190300590780354,-1.610821142400006
6.918918918918919,0.08451633955688771,1.589360187539544,1.0977460809968862,-1.91558879662566
6.942942942942943,-0.5659353147247935,0.17886278747155995,1.1838881014265705,-1.5466106196437883
6.966966966966967,0.3457440484477247,1.2860682360006666,1.7232403117349362,-1.140374797529829
6.990990990990991,-0.4762477537643928,-0.7105161894322084,1.1015896638984244,2.2949437629475105
7.015015015015015,-0.1501907628921794,1.526882257288456,-1.5494111799654564,1.321662776530428
7.039039039039039,-0.45334778109364304,2.1578185448692495,-1.0798771119320227,1.2499549298603199
7.063063063063063,-0.4930092872351734,1.6232513338551304,1.6465426098659763,1.834579368990846
7.087087087087087,1.687994150779709,2.2458815247534516,-0.9987071953615105,2.0352577781853527
7.111111111111111,-2.229055454036297,0.43883985960885796,-0.782847927111565,1.1380913216331197
7.135135135135135,-1.5071430904348804,0.36094149500793904,1.587519254615682,-1.818302682476346
7.1591591591591595,-0.706869099463413,0.13054139463837397,-2.203804653616125,2.2930874571649538
7.183183183183183,-1.5395304276778174,0.9945169506743604,1.918114794995476,1.8528539035856473
7.207207207207207,-2.181068341503456,-1.5850095907764483,0.8000015944537177,2.310150878705971
7.231231231231231,2.524569631189311,0.8913494691814753,1.5933825525804821,-1.7470415829862045
7.255255255255255,0.07029018041350618,-1.1991228696246774,-0.8943686903904555,1.3731263921897774
7.2792792792792795,-0.4847441164855616,0.2040744494556126,1.3637650361452984,1.9977554530274395
7.303303303303303,-1.447157711757823,-0.6087133168275997,1.9012259886796254,1.988907877236343
