1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-1.0115625051164272e-07,1.3649539677438376e-07,-3.2986186339045545e-07,-1.8900699276229187e-07,2.1897617645405084e-07,6.975443071276526e-08,-1.6419404182070115e-08,2.317526165568997e-07,-4.7296526662656246e-08,-3.0311796619985336e-07,-1.1086060052335246e-07,1.1105524316151116e-07,1.3285901535052332e-09,-1.8395877559217489e-07,-2.9327257986212693e-07,1.8739648730303076e-07,1.1205814139500008e-07,1.960734443640403e-07,2.2668059175506715e-07,-3.631978464171014e-07,4.467822192260285e-08,4.4158023228597157e-07,1.6795283908448692e-07,-5.2710091823513555e-08,1.6779670892211284e-07,1.571689876819171e-07,-7.32923625314009e-07,-8.747299538164857e-08,-7.174671207614314e-07,2.1008528994398988e-07,7.287195457700005e-07,-2.409313748647066e-07,2.2460942309314453e-07,-2.2612057740550923e-07,8.511077034636305e-08,1.6134214919357143e-07,5.051490288776943e-07,-4.293571451536677e-08,3.3444951976189627e-07,6.454056191060591e-07,-1.8358176126556372e-09,-8.400238501431595e-07,-5.845392703964246e-07,6.753412182048555e-07,3.444672984812919e-07,-1.3180243787782577e-07,1.1491751811199874e-07,-8.586620298403341e-07,2.3582765382900954e-07,-8.157481836778503e-08,-2.0173289592822258e-07,5.693264639624346e-07,2.764953738234185e-07,2.6368164690796673e-07,1.5370417403391724e-07,-2.2543747264221784e-07,7.267362937389507e-07,-9.38920708072504e-07,1.9693945556140735e-07,7.426746429147619e-07,4.4201456708285816e-07,8.048132927689434e-07,-2.316923273391455e-07,4.497899703241003e-08,-2.845399134610743e-07,1.0777276176198132e-06,-1.0035877074098358e-06,-5.399255174020518e-07,-8.557903175961457e-07,-3.0054868235030605e-07,-1.223622875336713e-06,6.157471185710666e-07,8.129901015838995e-07,-1.0123827420982356e-06,2.892657272635402e-07,-9.692556033395124e-07,-8.342774536484859e-07,1.0449078670998997e-06,-1.371383735590536e-07,6.262612622074047e-07,7.415083113647973e-07,-1.4686638300028938e-06,8.008923750032933e-07,-1.1904226844806025e-06,3.5499672773471254e-07,-1.555280913381496e-06,1.4433946841676835e-06,8.795443236638478e-07,-1.0332039262928633e-06,1.3542648820431963e-06,9.71053033445097e-08,1.0933502142070697e-06,7.503973424813721e-07,-1.1625195506459845e-06,7.460433446087015e-07,-3.6517402429439347e-07,-1.504697545907899e-06,-7.333525587205219e-07,-5.616854572684735e-07,-1.952006727060775e-06
4.1921802892091514e-07,-3.032419610234018e-07,1.2127940540318477e-07,2.643130495205802e-07,-1.4505650415061806e-08,4.942928746733933e-07,-4.6350072482870577e-07,-2.578466839053435e-07,-1.8251624341792209e-07,-4.56844882603011e-08,1.6273111052836693e-08,-1.6008525256596402e-07,1.2329034243705363e-07,-3.5254914376688487e-07,-9.892817453311791e-08,6.3344507462374e-08,-3.874571426653604e-08,8.666731686684814e-08,8.181467530677578e-08,5.155735227203291e-07,-2.9776706491732717e-08,-2.3391501652678315e-07,1.8210976670947292e-07,9.037672042484362e-08,2.6856167297666546e-07,4.2014125047976744e-07,1.598627983362349e-07,3.441956717039765e-09,2.8057538220193336e-07,-6.073395069978791e-08,-6.993081302819249e-08,-2.4337939128915043e-07,1.6339313517554173e-08,-1.9756092934130791e-07,-1.4778015654648951e-08,4.806153691080063e-07,4.0748589699799803e-07,-1.606319162315744e-07,-6.535941133031895e-07,2.1803531748567198e-07,-6.955237000597895e-07,6.447357878839378e-07,-2.7138407732985274e-07,2.119484804348849e-07,-7.832560410589417e-07,-2.2209310686787312e-07,5.622810991183125e-07,1.1146221308665168e-07,2.986874110129479e-07,3.5115365065033683e-07,5.500588833496614e-07,2.8122206073481086e-08,4.149754107650937e-07,-7.667365980194235e-07,-1.73139324204631e-07,-1.2062821896043869e-06,8.43132746304948e-07,-6.853090557106675e-07,5.315325255295068e-07,-3.048213073224535e-07,-1.581577815799625e-07,-2.2301031175177536e-07,-3.437841374630073e-07,-3.8663659625521273e-07,6.418030472035336e-07,2.902665978962574e-07,-6.576080961556723e-07,-2.3778485378420807e-07,1.876382163509599e-07,8.208789357014758e-07,3.989269885892735e-07,2.0728454237907482e-07,-7.766143570554264e-07,7.229774858579017e-07,6.441955515050789e-07,6.898000368347288e-07,1.0965588676814371e-06,1.0679036788654379e-06,8.424452852927562e-07,-8.004886708189736e-07,-7.075346640202792e-07,-9.373917055549099e-07,-1.337600401319071e-06,4.484274973621451e-07,1.2380609482504273e-06,-1.7776550903671374e-06,7.312648908491594e-07,-8.782265920279568e-07,-5.136001322819193e-07,6.541476074706396e-07,-1.3220453076469887e-06,-8.903829535574708e-07,-3.5490061251782394e-07,3.5536005063881393e-07,7.766772734901054e-07,-8.168517608225222e-07,-1.347302079300564e-06,7.865319441077978e-07,9.809457196778603e-07,1.6603376510808162e-06
-4.4022681524694124e-07,-4.1371434187671906e-07,1.1127791943279569e-07,4.471982986467898e-07,-6.824883088550858e-08,3.916830353176596e-08,-5.155855549981358e-07,3.2511247990474773e-07,-4.532722968107426e-08,-3.067933595724075e-07,6.224871379895461e-07,1.7732075791881464e-07,7.703133360810543e-08,4.3190913380716733e-07,3.3414456495712546e-07,3.6570947241933187e-07,1.8042706247246258e-07,-1.306738847875449e-07,5.139516052015191e-07,-1.6923542471620598e-07,3.2935077097004024e-07,-2.983927619374526e-08,1.4619944429157388e-07,2.9924973035353727e-07,3.9255026132172805e-07,-4.823899863479983e-07,-2.8710469334260995e-07,-3.233701938016966e-07,-2.2897240923890326e-07,4.034332220551294e-07,-5.565624730582611e-07,-7.162164771153014e-07,3.33644435577632e-08,-5.217520501551426e-07,-8.173702555269479e-07,-2.3606518854617527e-07,-1.3274241855235261e-08,2.606035194812423e-07,5.81419095662897e-07,1.8723052143212603e-07,5.039721634126222e-07,-3.283555199417113e-07,-4.680120197352927e-07,-8.051018114398577e-07,4.0007192840100616e-07,4.070335163893147e-07,5.390040652421734e-07,1.358885700630996e-07,4.5608809470230125e-07,-7.018391484835842e-08,-3.096309361086174e-08,2.0178732895477078e-07,9.974445501547194e-08,5.446247234489898e-07,-5.022605295581812e-07,1.8109814778267893e-07,1.417390899227853e-07,-4.952765641579085e-07,-9.928525463066757e-08,-2.293614036252175e-07,9.077625204055761e-08,1.8907447508542313e-07,-1.1773540616350046e-06,2.1385617213206008e-07,-7.038742412432345e-07,-5.744769869585854e-07,-2.20602665182064e-07,7.778116967965344e-07,9.863495525674808e-08,-4.0210925503085925e-07,-7.997419599864629e-07,7.39417237696046e-08,-5.481826394183034e-08,-4.7045326430980676e-07,-1.339019277010749e-06,1.0995725217349546e-06,-1.1551968679531566e-06,-1.2413466158983323e-06,-1.0859158960371059e-06,-9.898523932484691e-07,-1.7366534884571042e-07,-1.546107220145999e-07,-2.216969663891538e-06,-1.2595148150626968e-06,8.324323528851181e-07,-9.087658861753095e-07,-6.131628271561296e-07,-7.846102383977408e-07,-7.090943966889961e-07,1.8838550640308219e-07,-1.1194496272071325e-06,1.3496408722135247e-06,-3.914190583070241e-08,9.786333947603612e-07,6.58164020158644e-07,9.454704029735531e-07,-9.952709155454194e-07,-1.337170061465574e-06,-1.4069174377462941e-06,1.3163589641325903e-06
-3.3077652678538806e-08,6.362235886501366e-08,3.011785440229646e-07,-5.369181570715871e-08,2.9633108333498794e-07,-3.8844037042570946e-07,-3.5444825029925e-08,4.074683826150735e-08,-2.9007542631994996e-07,2.480290753347083e-07,-2.647507718725242e-07,-6.216568877002866e-08,-1.7320268837817186e-07,2.460539984686132e-07,3.2407053510327745e-07,1.454730645853913e-07,-4.3837289749765785e-07,3.7250303356004826e-07,1.9580636594832602e-07,2.647761684106054e-07,3.3024075047810814e-08,2.362249292554363e-07,-1.7283515244696806e-08,9.517878332263799e-08,2.2172774655740876e-07,8.164129856024036e-08,1.8850480817957456e-07,-3.612943746478063e-07,-1.9781070410088285e-07,-5.341081569694365e-07,4.545747018440336e-07,3.9243769327127944e-07,-4.3320718212731667e-07,-3.3379719724493756e-07,5.364774347044021e-07,2.244017870930396e-07,1.3427665334825714e-07,-1.165899092558705e-07,-6.188229067981761e-07,1.7798778300948174e-07,6.811525303446084e-08,-4.474346772803857e-07,4.129155856029292e-07,-2.78814094981684e-07,-1.0854136379532419e-07,-4.832162772831688e-07,4.319488285938574e-08,1.655784047288724e-07,5.332513643978836e-07,-2.7412777369152156e-07,-4.914597327925294e-07,1.5384945167562713e-07,5.814963610656233e-07,-2.644179730415359e-07,9.339974766857003e-08,7.083078034723641e-07,-3.1119554571019945e-07,9.653173376572988e-07,-4.489483732261272e-08,-2.298802717663048e-07,3.4304995520613265e-07,-3.8470433945648476e-07,-3.6143976402308925e-07,-9.581304691898231e-07,-2.378184905348808e-07,-1.3404765021470402e-07,-7.079588074060851e-07,-9.625440191988948e-07,-1.800525180181559e-07,-3.620133735725627e-07,-6.336703626735641e-07,-6.305145424645154e-07,3.09127121860673e-07,1.1748331616059624e-06,-4.828772918919255e-07,-6.735935640599097e-07,3.776960297158113e-07,2.224503291156916e-07,-1.1337700476553497e-06,-6.490377526917954e-07,1.1392711552447893e-06,-1.3060761147085389e-06,6.332216382921626e-07,-3.1112169779011727e-07,5.817126695825774e-07,-1.1041059513331574e-06,-1.567536901522827e-06,1.2607827256966613e-06,1.2083661476143694e-06,-1.951125246274832e-06,-1.232197951449852e-06,1.3682424863183368e-06,-9.306528242574942e-07,-8.929580821948711e-08,-7.918719288159352e-07,-4.0194240228015894e-07,1.4313286872383599e-06,-4.488330701358328e-07,1.0919860271448142e-06,-4.091547890354131e-07
1.1556762056931304e-07,4.1587859479601417e-08,-3.4628119210477706e-07,-1.0629496513360503e-07,4.5106122329382175e-08,4.682004623951492e-07,-4.630539704400871e-08,-2.8497289715854235e-07,2.56700570391272e-07,3.0054494160022316e-08,1.9749201365734336e-08,-7.294342539372974e-08,-3.454992301440743e-07,-1.0625486538443832e-07,3.724341915952215e-07,-2.6056488530636217e-07,2.118480491597262e-07,-5.0392757876152575e-08,4.772148979434354e-07,2.675401177871357e-07,1.3703217841146255e-07,2.7275668235593875e-07,9.31487754470726e-08,-2.9827497787022295e-07,-2.6405856313270124e-07,3.2036945281926517e-07,-1.5242127699357865e-07,5.463641099195366e-07,1.326654301052508e-07,2.1342081992514846e-07,-2.394457289275639e-07,-1.9645023392728354e-08,-3.2493558853771275e-07,2.8674248466290535e-07,-1.508222167010355e-08,2.4062503330319024e-07,3.9001871184882286e-07,-8.640917216817083e-09,5.062715148887536e-07,-4.806416208028002e-07,2.07523953511382e-07,-7.308403883545496e-07,-3.815942586555456e-07,-3.971493434839485e-08,6.371253718971451e-07,9.794924904240753e-07,-2.6375807994332534e-07,3.1431589898231774e-07,-5.542802395430095e-07,2.442294055926278e-07,-9.902381171745108e-07,7.642472752727674e-07,3.5093010785165864e-08,3.034794932012026e-07,8.163556138772732e-07,5.903893822334602e-07,-2.5230525400192314e-07,-6.283153563554125e-07,3.562467925321508e-07,-1.5066744258911337e-07,8.550481148399725e-07,5.004427531895534e-07,2.1474419085673064e-07,8.604581423538386e-07,3.452691309817933e-08,4.53686948644117e-07,5.914593088778657e-07,1.119870654692946e-06,8.106387791991948e-08,-1.0049053718267423e-06,1.9234583749712018e-07,-8.316903459826903e-07,1.4906374694757787e-06,-6.257644212446888e-07,-1.0038534718358211e-06,-7.147717293779832e-07,-1.5825036961634909e-06,1.23353346258532e-06,5.742817302779246e-07,-1.4580062812375585e-06,6.801272301568541e-07,4.255446126959004e-07,6.084253285850308e-07,3.638425692652023e-07,1.5303046042034784e-06,-2.440497902267731e-07,-2.8898458541252325e-08,1.7328605396064716e-06,-5.135315654030705e-07,-1.6002019880254143e-06,7.857941808266207e-07,-5.069100293319391e-07,-1.2921951638940255e-06,6.305074750985888e-07,1.4625041575678512e-06,-6.813436798024145e-07,-6.07651639235738e-07,-3.2776189492913946e-07,-8.777713810279095e-08,1.4009865850894009e-06
4.3930315993399125e-07,-5.799088838656332e-07,2.9078929478743524e-07,-3.291989587480321e-08,1.6331932516601372e-07,-3.1087621595160085e-08,-2.619018777715565e-07,-4.2444442535446817e-07,-2.564609603501442e-07,4.98583331416706e-07,4.667014167054198e-08,-1.0627271107365665e-07,-5.99305894521393e-07,5.624322742676536e-07,4.7552041806040467e-07,-7.072759279021928e-08,-2.82697965434359e-07,-2.6055289899952e-07,-1.5261178562737605e-07,-1.0663579685628779e-07,2.725427708557129e-07,1.1529941557824181e-07,-2.636771103221836e-07,-7.546749905632325e-08,-3.321370367217012e-07,-1.9895991696388844e-07,-1.3783227582089648e-07,1.2789143990282997e-07,2.9473986952543233e-07,5.591315300884644e-07,2.9762268891136346e-07,-7.807362440207402e-07,1.284409019392247e-07,-9.369514016996777e-08,2.2870966827584208e-07,2.634242193398209e-07,4.48017188229261e-07,-5.585574854358424e-07,1.6579071443405822e-07,1.0260541406978591e-07,-1.3015191325272193e-07,-6.834148164231757e-07,-4.5654589249520074e-07,-6.320588416969774e-07,4.829357635632795e-07,2.5146016117001916e-08,-8.307623136975729e-07,-4.932233976861197e-07,-3.154461118170315e-08,-2.975690190581325e-07,1.1173761926773622e-06,-4.422267596225376e-07,3.0858900139308005e-07,1.0515065805299564e-07,1.5367691339543753e-07,-5.607914851315945e-07,4.16081022051818e-07,5.8995279367652546e-08,-6.009179517760825e-07,-1.032113375625461e-07,-4.400276157125234e-08,-2.821839993143617e-07,1.7551851325906162e-07,7.791118599164371e-07,8.719994947774273e-07,-2.542922256052461e-07,5.7967812755288995e-08,1.0599242857191292e-06,8.727347054388572e-07,5.237257064996665e-07,5.566102056622493e-07,1.0816578285003666e-06,-5.716790708422668e-07,3.901407455349104e-07,-9.612600998584084e-07,-8.121963526302928e-07,-9.506736386042811e-07,-1.2251201953712296e-07,-5.534345289264778e-09,-6.517168034555427e-07,-1.1927176134135034e-06,-1.03563131935121e-06,-1.1999731705656187e-07,-4.391294496438626e-07,1.0535392256940504e-06,1.1409233798611417e-06,-9.66702864431248e-07,-3.3969638498861293e-07,4.0984622028233824e-07,-1.8933260691380762e-07,-9.472885751250068e-07,1.4247596713302306e-06,-4.4254533315408706e-07,-1.8606252392108343e-06,-7.079601703145579e-07,1.1349484563525137e-06,-1.1145401441929143e-06,-6.388748256246669e-07,-6.120063759805112e-07,1.2249123312571394e-06
-5.57044181530776e-07,7.588020791753854e-08,2.7949763486386776e-07,3.469283604927113e-07,-4.487185021052531e-08,1.880814375730787e-07,4.377911000911986e-08,-3.7305941539149747e-08,6.719090803626764e-08,-1.090264169419365e-07,2.660953458106709e-07,2.9898283535850946e-07,-8.472589307325858e-09,-4.6703341992927885e-08,3.5050703129270135e-07,-1.782761325628799e-07,-7.526063193193028e-08,5.296753003631541e-07,-3.85010618533471e-07,4.5583334846534926e-07,-3.3119865764004075e-07,-2.357447437169195e-09,3.632483198345223e-07,1.0893897860843146e-07,8.067678627347951e-09,-4.63175980918067e-07,2.741736073703983e-07,-5.02275839739985e-07,-2.574543349563651e-07,2.1138915281348788e-07,1.0351771851049122e-07,2.2491943514700907e-07,1.236790493983444e-07,2.8689782969818768e-08,3.3979855323235655e-07,2.6522461896068117e-07,4.917429521953119e-08,-4.1604948258558823e-07,5.960075843459266e-07,3.0261773131088875e-07,4.80036816858851e-07,2.1965905551723618e-08,5.181958505650975e-07,3.5835735568677974e-07,-2.0411086896726233e-07,-5.942202274182587e-07,9.093570758821027e-08,2.2808424548755111e-07,1.9656195346470885e-07,-6.769099987582532e-07,-1.4825604526767274e-07,3.3326494171685556e-07,6.565417674662165e-07,-6.441431776725091e-07,6.936053069071664e-07,3.094559793875317e-07,1.2815023495533738e-07,2.0833913079677059e-07,-8.18655807984823e-07,1.401420314386998e-06,-3.9585140898073393e-07,6.033196031578434e-07,-3.5965314616515226e-08,-4.2661262562102616e-07,1.7483410253051435e-07,-9.086833297693141e-07,8.420222913929634e-07,-5.495674719454708e-07,7.085564890466737e-07,-7.747347246452955e-07,8.140157484305795e-07,9.130092302025396e-07,-6.763763605662536e-07,5.302889106243762e-07,2.3396931077805515e-07,5.03191935916021e-07,-4.7009559399318976e-07,8.217728778757884e-07,5.370934296814657e-07,5.914514667942898e-07,2.26612207696366e-07,-8.683949920735695e-07,8.279250256014298e-07,3.192114008442026e-07,-5.671819553759965e-07,-1.210551783478391e-06,-7.860387721611595e-07,-5.551632935135323e-07,-9.196189500636465e-07,3.658464810347246e-07,9.727101548818075e-07,6.597515193411021e-07,-1.922220106301897e-07,-1.5536611762532044e-06,1.050688208152153e-06,1.4524251726016815e-06,1.143057560178286e-06,4.429146928271853e-07,1.7304404583550531e-06,-3.853828239876555e-07
3.977535906456991e-07,3.759792649127663e-09,3.2865963211501127e-07,1.5923417166384502e-07,3.3346527449716174e-07,2.999815926356463e-08,-3.1762691226399316e-07,-1.1861593490680012e-07,-1.3364044747664588e-07,1.3404569601173762e-07,-2.697253274115856e-07,-1.256801716385013e-07,-1.648916852924599e-07,4.399947522725264e-08,2.463263238619946e-07,-2.5469652233019976e-07,-1.8459919387404428e-07,1.9636916443822117e-07,2.319699694138898e-07,-4.1435229189429426e-08,-4.1304230948873283e-07,-1.3400101638537346e-08,1.934540320545809e-07,6.442145966108935e-07,1.2622510515773767e-07,2.990729173778723e-07,-4.0456850715490826e-07,-3.876985710913415e-07,-2.117114125087282e-07,-5.470781797259368e-07,-4.1555587634192874e-07,-3.1462095348229634e-07,-1.0838253780762257e-07,6.75340100920059e-07,2.767210376513075e-07,-2.166680931927243e-07,1.717102758465063e-07,-6.759883476372998e-07,-6.517328764843692e-08,-2.9823968133853123e-07,3.054577465699639e-07,-7.626972273611333e-08,-6.27222746267586e-07,-1.1857001575082672e-08,-2.1369190012637728e-07,-9.72194515469297e-08,-5.280284602641845e-07,-8.912031160587275e-08,-7.822635953100998e-07,1.1377413663690236e-07,5.58026465679431e-07,9.842046748150334e-07,-1.266702586457355e-07,2.621168389294658e-07,1.6879070536314513e-07,9.013329573663517e-07,5.976637499390579e-07,6.378224257215094e-07,3.6957831662554753e-07,9.644998281952894e-07,1.3110748083778105e-07,-1.3886156021080613e-07,1.2847780756720278e-07,5.945081905058546e-07,-3.1441728137595506e-07,-2.70958519873641e-07,-2.3023472194449498e-07,-1.6805051669000267e-07,6.664421589160076e-07,1.3859406075368628e-06,4.130772516109914e-07,-1.0553944510117481e-06,9.820811439528434e-07,6.185566495401874e-07,6.787713048732979e-07,-2.727360421226257e-07,-1.520429622711886e-08,1.1845389456508393e-06,-7.099891733163804e-07,1.133268862148496e-06,-1.9875847384342854e-08,-2.0140831860298151e-07,4.632754657689934e-07,5.957924746884163e-07,6.884377696344031e-07,-6.884171827450096e-07,1.0566289767951825e-06,2.4836834689248746e-07,8.426917280648608e-07,7.151480364311941e-07,-6.921885335465352e-07,6.919635374292656e-07,-7.106634968079057e-07,-2.353473051413847e-08,-6.530908947113223e-07,-8.404210539148105e-07,-1.4398429436484357e-06,1.1572027694387494e-06,-8.650693869449791e-07,-9.192215606560849e-07
-3.4775239965398984e-07,3.35577824661746e-08,-1.3517531219655643e-08,-1.816820562519427e-07,-1.618145667598801e-07,-2.798495541275492e-07,5.168219833120629e-07,-2.975059938315362e-08,7.345333903778818e-08,-1.1709458866464062e-07,8.00122107856507e-08,4.6273019622442803e-07,1.532017350375536e-07,-4.3819248613008504e-07,2.626623879895077e-07,3.726882023778682e-07,4.6132709258970895e-07,-1.771125876143741e-07,5.894686694621465e-08,-4.607237610694493e-08,2.2039716964252218e-07,-1.5028149908542473e-08,-1.8061453494837333e-07,-4.59825339919878e-07,-1.6065705026728263e-07,-1.5351758981910924e-07,-3.3108503314160884e-07,1.82636473679618e-07,-5.478285900264666e-07,3.225793478323271e-07,-1.424721898882508e-07,4.307732951122372e-07,-2.244708819175498e-07,6.184933438852264e-07,-3.235580919086998e-09,-2.5011999791490015e-09,1.8169447615289304e-07,6.493350768942895e-07,5.162274327114957e-07,-5.980799663827066e-07,3.740615867260234e-08,-6.800408391648794e-08,5.246588798813911e-09,4.77727045093419e-07,3.3411091868125146e-07,-3.1423295410973047e-07,-6.363215064934775e-07,-5.511706655057249e-07,8.300905628559731e-07,-1.8162933896160257e-07,1.2085188876473813e-08,1.9086897500476657e-07,1.797255749268237e-07,-2.793142446940395e-07,6.162133269050718e-07,-5.283053143427868e-07,5.902309834909701e-07,4.113309966775967e-07,3.6146881832050405e-07,-7.656893630351601e-07,-4.05855831222815e-07,2.409951438531424e-07,-5.714816889547504e-07,3.6638269325173825e-07,3.9268216740624274e-07,-9.520200156254229e-07,-5.967689387938237e-08,4.0636328900983624e-07,-5.84832239363831e-07,-1.3433518866701556e-06,1.516177625632899e-07,-7.233626645619871e-07,7.576877274328648e-07,-8.395358407830023e-07,-1.2968253032973465e-06,1.7215383990416518e-07,7.78881436656437e-07,1.1971830554765384e-06,-1.2099301637130979e-06,-1.5831447475732218e-07,1.2513544027068117e-06,-1.1473241658282901e-06,-4.845355452042782e-07,-3.1924233915595084e-07,-1.0786572271779249e-06,-1.2330791133562456e-06,6.648385413192943e-07,-1.613419945585003e-07,-7.117488614452873e-07,-1.0226461217775761e-06,1.1325416071975548e-06,-7.047796015615976e-07,-1.2146292683024296e-06,4.2216691539481043e-07,-1.2467463219829286e-06,-1.5759425214779538e-06,5.416738575457297e-07,-1.7020440620367942e-06,-1.389323857353801e-06,5.130235829297497e-07
-4.036180199869687e-07,-2.2145402061259346e-07,5.303500465173749e-07,1.5781951499910446e-07,-3.046394009447176e-07,2.0802324355159785e-07,-4.423882372960477e-08,3.9597041435014424e-07,-6.206484565532071e-07,-3.2972415301903923e-07,1.7784278996230208e-07,3.529833096994089e-07,5.819143810765391e-08,3.483585217706689e-08,4.156311815047024e-07,-1.6407396340722235e-07,3.16928621224943e-08,6.643247684311444e-08,1.8996247073940243e-07,1.3912055487765837e-07,4.0337516529965446e-07,-7.126472301875349e-08,-1.3027225262184855e-07,1.998026699979691e-07,5.236894048777992e-07,7.986505643994907e-08,6.177272476385262e-07,-1.6681616013444422e-07,-7.925683781392186e-08,-4.269130238689613e-07,-1.765936301526048e-07,-7.010009836284218e-07,7.548696355251881e-08,-2.383946913810614e-08,1.3863152569683245e-07,-1.2165713623577562e-07,2.73622674216855e-08,3.1033419167091284e-07,-3.444020784976607e-07,-2.0202575259228756e-07,3.0409301432942566e-07,-6.547165619562647e-07,9.471118792632763e-08,-1.2971191808549687e-07,5.70261156794401e-07,-3.817809301442957e-07,3.050145630346888e-07,2.876183475352807e-07,1.307017134480396e-08,-4.1187842430139805e-07,-1.1276443643321607e-07,-3.715615541603362e-07,-7.039035275279891e-07,-7.913308878777779e-07,6.315761889416891e-07,8.011390035317998e-07,6.074110211926968e-07,2.8949667073148276e-07,6.42844674515707e-07,3.5086524022940507e-07,-1.1653185748053403e-07,1.447186708785432e-07,5.914387698522418e-07,-1.6200348918518647e-07,4.77902547217201e-07,-3.9759133459017415e-07,7.809380842091034e-07,-3.8771725025979523e-07,-9.832069915836724e-07,1.4598424568139197e-06,-9.68110328992344e-07,3.621406009920231e-07,6.5119132778662e-07,-4.007419572300073e-07,-1.0065976388725468e-06,3.9578878333049103e-07,-6.37495364298924e-07,-1.090241091789292e-06,-3.3176139432227473e-07,-1.0411586094896327e-06,-1.8924262378334265e-06,-8.18886217358466e-07,1.0241852381023305e-07,4.2601937409734124e-07,-6.505933187186203e-07,-6.472964736230761e-08,1.2471807671029136e-06,6.263950916104099e-07,-1.591386763738927e-06,-1.4313017289308294e-06,8.932244974719908e-07,6.097143272878811e-07,-2.546337658133469e-07,-6.465324076475657e-07,8.991294984207166e-07,-1.2394627486106286e-07,-9.589995824267238e-07,-7.608309184262067e-07,1.3230527788141063e-06,1.4637111424526826e-06
